path,text_video,text_image,num_frames,object,velcoities,background,split_name,id,image_path,image_selecting,usage
/nfs/yban/dataset/multiple/videos/video_09267.mp4,toy airplane with pilot is dropping in the pump station scene,toy airplane with pilot in the pump station scene,24,toy airplane with pilot,"[[-4.2368645668029785, -3.473196506500244, 0.0]]",pump station scene,both,09267,/nfs/yban/dataset/multiple/rawdata/09267/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_14574.mp4,pack of coffee capsules is dropping in the sanctuary in greenery,pack of coffee capsules in the sanctuary in greenery,24,pack of coffee capsules,"[[-2.605281114578247, -2.8889129161834717, 0.0]]",sanctuary in greenery,both,14574,/nfs/yban/dataset/multiple/rawdata/14574/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_16959.mp4,a blue bath towel is dropping in the crossroads in venice,a blue bath towel in the crossroads in venice,24,a blue bath towel,"[[-0.4541260898113251, 5.369370460510254, 0.0]]",crossroads in venice,both,16959,/nfs/yban/dataset/multiple/rawdata/16959/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_16441.mp4,blue school backpack is dropping in the abandoned tank farm,blue school backpack in the abandoned tank farm,24,blue school backpack,"[[7.361478805541992, 6.050791263580322, 0.0]]",abandoned tank farm,both,16441,/nfs/yban/dataset/multiple/rawdata/16441/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_08159.mp4,pack of coffee capsules is dropping in the pump station scene,pack of coffee capsules in the pump station scene,24,pack of coffee capsules,"[[-3.2996551990509033, 1.3234789371490479, 0.0]]",pump station scene,both,08159,/nfs/yban/dataset/multiple/rawdata/08159/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_14410.mp4,red gaming headset is dropping in the bridge in tears of steel,red gaming headset in the bridge in tears of steel,24,red gaming headset,"[[1.1644052267074585, 5.320817470550537, 0.0]]",bridge in tears of steel,dynamic,14410,/nfs/yban/dataset/multiple/rawdata/14410/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_09303.mp4,red fabric cube is dropping in the basement of sepulchral chapel,red fabric cube in the basement of sepulchral chapel,24,red fabric cube,"[[1.8509024381637573, -5.41910457611084, 0.0]]",basement of sepulchral chapel,dynamic,09303,/nfs/yban/dataset/multiple/rawdata/09303/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_12587.mp4,blue school backpack is dropping in the greenwich park landscape,blue school backpack in the greenwich park landscape,24,blue school backpack,"[[6.686052322387695, 6.312645435333252, 0.0]]",greenwich park landscape,both,12587,/nfs/yban/dataset/multiple/rawdata/12587/rgba_00010.png,10,tbc
/nfs/yban/dataset/multiple/videos/video_13281.mp4,red dish drying mat is dropping in the factory yard scene,red dish drying mat in the factory yard scene,24,red dish drying mat,"[[-6.775788307189941, 2.6294145584106445, 0.0]]",factory yard scene,both,13281,/nfs/yban/dataset/multiple/rawdata/13281/rgba_00010.png,10,tbc
/nfs/yban/dataset/multiple/videos/video_08405.mp4,black wireless speaker is dropping in the cliff along the shoreline,black wireless speaker in the cliff along the shoreline,24,black wireless speaker,"[[-1.040802001953125, 1.5880961418151855, 0.0]]",cliff along the shoreline,static,08405,/nfs/yban/dataset/multiple/rawdata/08405/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_15316.mp4,red dish drying mat is dropping in the abandoned overpass bridge,red dish drying mat in the abandoned overpass bridge,24,red dish drying mat,"[[-4.034034252166748, -6.988048076629639, 0.0]]",abandoned overpass bridge,both,15316,/nfs/yban/dataset/multiple/rawdata/15316/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_17347.mp4,mmo gaming mouse is dropping in the field in the suburbs,mmo gaming mouse in the field in the suburbs,24,mmo gaming mouse,"[[-0.07809966802597046, 1.387015461921692, 0.0]]",field in the suburbs,static,17347,/nfs/yban/dataset/multiple/rawdata/17347/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_08879.mp4,aggravation board game is dropping in the steaming boiler room,aggravation board game in the steaming boiler room,24,aggravation board game,"[[2.282545566558838, 2.0342788696289062, 0.0]]",steaming boiler room,static,08879,/nfs/yban/dataset/multiple/rawdata/08879/rgba_00010.png,10,tbc
/nfs/yban/dataset/multiple/videos/video_15272.mp4,aggravation board game is dropping in the the serene blue lagoon,aggravation board game in the the serene blue lagoon,24,aggravation board game,"[[4.904292583465576, 1.1410242319107056, 0.0]]",the serene blue lagoon,static,15272,/nfs/yban/dataset/multiple/rawdata/15272/rgba_00012.png,12,tbc
/nfs/yban/dataset/multiple/videos/video_08561.mp4,can opener tool is dropping in the cliff along the shoreline,can opener tool in the cliff along the shoreline,24,can opener tool,"[[2.9760470390319824, -1.073989987373352, 0.0]]",cliff along the shoreline,dynamic,08561,/nfs/yban/dataset/multiple/rawdata/08561/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_14028.mp4,red handheld scissors is dropping in the cliffside road under clouds,red handheld scissors in the cliffside road under clouds,24,red handheld scissors,"[[-0.890154242515564, -3.193774700164795, 0.0]]",cliffside road under clouds,both,14028,/nfs/yban/dataset/multiple/rawdata/14028/rgba_00007.png,7,tbc
/nfs/yban/dataset/multiple/videos/video_16079.mp4,brown handmade hat is dropping in the veld in mpumalanga,brown handmade hat in the veld in mpumalanga,24,brown handmade hat,"[[0.35329559445381165, -5.647435188293457, 0.0]]",veld in mpumalanga,both,16079,/nfs/yban/dataset/multiple/rawdata/16079/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_17223.mp4,red handheld scissors is dropping in the slope in the forest,red handheld scissors in the slope in the forest,24,red handheld scissors,"[[5.807018756866455, -3.3615429401397705, 0.0]]",slope in the forest,both,17223,/nfs/yban/dataset/multiple/rawdata/17223/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_11018.mp4,bottle of bronzer is dropping in the grass at noon,bottle of bronzer in the grass at noon,24,bottle of bronzer,"[[5.1266770362854, -0.886544406414032, 0.0]]",grass at noon,dynamic,11018,/nfs/yban/dataset/multiple/rawdata/11018/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_10242.mp4,toy airplane with pilot is dropping in the adams' place bridge,toy airplane with pilot in the adams' place bridge,24,toy airplane with pilot,"[[2.572566032409668, -2.457871198654175, 0.0]]",adams' place bridge,both,10242,/nfs/yban/dataset/multiple/rawdata/10242/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_09497.mp4,pair of latex gloves is dropping in the urban courtyard scene,pair of latex gloves in the urban courtyard scene,24,pair of latex gloves,"[[-5.310537815093994, 2.87733793258667, 0.0]]",urban courtyard scene,static,09497,/nfs/yban/dataset/multiple/rawdata/09497/rgba_00008.png,8,tbc
/nfs/yban/dataset/multiple/videos/video_12213.mp4,red dish drying mat is dropping in the stream flowing by,red dish drying mat in the stream flowing by,24,red dish drying mat,"[[-2.388587474822998, 0.8668843507766724, 0.0]]",stream flowing by,both,12213,/nfs/yban/dataset/multiple/rawdata/12213/rgba_00007.png,7,tbc
/nfs/yban/dataset/multiple/videos/video_13049.mp4,lightweight running shoe is dropping in the steaming boiler room,lightweight running shoe in the steaming boiler room,24,lightweight running shoe,"[[-2.9479081630706787, 1.4472107887268066, 0.0]]",steaming boiler room,both,13049,/nfs/yban/dataset/multiple/rawdata/13049/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_14384.mp4,pair of latex gloves is dropping in the empty little house,pair of latex gloves in the empty little house,24,pair of latex gloves,"[[-3.744811773300171, -4.75403356552124, 0.0]]",empty little house,static,14384,/nfs/yban/dataset/multiple/rawdata/14384/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_10326.mp4,red handheld scissors is dropping in the norwegian city bergen,red handheld scissors in the norwegian city bergen,24,red handheld scissors,"[[1.0328909158706665, -0.5259671807289124, 0.0]]",norwegian city bergen,both,10326,/nfs/yban/dataset/multiple/rawdata/10326/rgba_00007.png,7,tbc
/nfs/yban/dataset/multiple/videos/video_12377.mp4,blue bath sheet is dropping in the abandoned game room,blue bath sheet in the abandoned game room,24,blue bath sheet,"[[2.6862704753875732, 1.2501362562179565, 0.0]]",abandoned game room,static,12377,/nfs/yban/dataset/multiple/rawdata/12377/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_19029.mp4,red handheld scissors is dropping in the clear day in syferfontein,red handheld scissors in the clear day in syferfontein,24,red handheld scissors,"[[1.9641057252883911, -2.0008389949798584, 0.0]]",clear day in syferfontein,both,19029,/nfs/yban/dataset/multiple/rawdata/19029/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_05560.mp4,brown handmade hat is dropping in the bridge in tears of steel,brown handmade hat in the bridge in tears of steel,24,brown handmade hat,"[[0.42215749621391296, 0.6028947830200195, 0.0]]",bridge in tears of steel,both,05560,/nfs/yban/dataset/multiple/rawdata/05560/rgba_00010.png,10,tbc
/nfs/yban/dataset/multiple/videos/video_18273.mp4,a blue bath towel is dropping in the terrace at lythwood,a blue bath towel in the terrace at lythwood,24,a blue bath towel,"[[-2.4790828227996826, 0.8418034315109253, 0.0]]",terrace at lythwood,both,18273,/nfs/yban/dataset/multiple/rawdata/18273/rgba_00008.png,8,tbc
/nfs/yban/dataset/multiple/videos/video_07531.mp4,red handheld scissors is dropping in the steaming boiler room,red handheld scissors in the steaming boiler room,24,red handheld scissors,"[[-1.2496381998062134, 4.224650859832764, 0.0]]",steaming boiler room,both,07531,/nfs/yban/dataset/multiple/rawdata/07531/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_03593.mp4,decaf instant coffee jar is dropping in the roof of teufelsberg,decaf instant coffee jar in the roof of teufelsberg,24,decaf instant coffee jar,"[[0.34179070591926575, 2.286761999130249, 0.0]]",roof of teufelsberg,both,03593,/nfs/yban/dataset/multiple/rawdata/03593/rgba_00010.png,10,tbc
/nfs/yban/dataset/multiple/videos/video_18317.mp4,pair of latex gloves is dropping in the bridge over cedar creek,pair of latex gloves in the bridge over cedar creek,24,pair of latex gloves,"[[2.782712459564209, -2.749591827392578, 0.0]]",bridge over cedar creek,static,18317,/nfs/yban/dataset/multiple/rawdata/18317/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_05404.mp4,red dish drying mat is dropping in the ground in autumn,red dish drying mat in the ground in autumn,24,red dish drying mat,"[[2.6672611236572266, 2.207005739212036, 0.0]]",ground in autumn,both,05404,/nfs/yban/dataset/multiple/rawdata/05404/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_07829.mp4,a blue bath towel is dropping in the the emmarentia dam scene,a blue bath towel in the the emmarentia dam scene,24,a blue bath towel,"[[4.951173305511475, -5.419173240661621, 0.0]]",the emmarentia dam scene,both,07829,/nfs/yban/dataset/multiple/rawdata/07829/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_05878.mp4,aggravation board game is dropping in the clear day in syferfontein,aggravation board game in the clear day in syferfontein,24,aggravation board game,"[[5.874289035797119, -1.2591394186019897, 0.0]]",clear day in syferfontein,static,05878,/nfs/yban/dataset/multiple/rawdata/05878/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_00798.mp4,yellow school bus is dropping in the cemetery in the snow,yellow school bus in the cemetery in the snow,24,yellow school bus,"[[-0.6227932572364807, -4.384129524230957, 0.0]]",cemetery in the snow,static,00798,/nfs/yban/dataset/multiple/rawdata/00798/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_07455.mp4,blue school backpack is dropping in the small studio scene,blue school backpack in the small studio scene,24,blue school backpack,"[[-1.6666624546051025, -0.14107678830623627, 0.0]]",small studio scene,both,07455,/nfs/yban/dataset/multiple/rawdata/07455/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_02819.mp4,red handheld scissors is dropping in the nighttime courtyard,red handheld scissors in the nighttime courtyard,24,red handheld scissors,"[[5.612007141113281, 2.4185547828674316, 0.0]]",nighttime courtyard,both,02819,/nfs/yban/dataset/multiple/rawdata/02819/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_00434.mp4,round cake pan is dropping in the meadow in the evening,round cake pan in the meadow in the evening,24,round cake pan,"[[7.24737024307251, 6.127116680145264, 0.0]]",meadow in the evening,both,00434,/nfs/yban/dataset/multiple/rawdata/00434/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_02465.mp4,red handheld scissors is dropping in the ethnography museum exhibits,red handheld scissors in the ethnography museum exhibits,24,red handheld scissors,"[[5.336309909820557, -2.981950044631958, 0.0]]",ethnography museum exhibits,both,02465,/nfs/yban/dataset/multiple/rawdata/02465/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_00848.mp4,red fabric cube is dropping in the gray-themed room,red fabric cube in the gray-themed room,24,red fabric cube,"[[4.127023696899414, 0.22578461468219757, 0.0]]",gray-themed room,dynamic,00848,/nfs/yban/dataset/multiple/rawdata/00848/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_00550.mp4,mocha plant container is dropping in the abandoned overpass bridge,mocha plant container in the abandoned overpass bridge,24,mocha plant container,"[[-3.460902452468872, 3.7703566551208496, 0.0]]",abandoned overpass bridge,static,00550,/nfs/yban/dataset/multiple/rawdata/00550/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_19385.mp4,aggravation board game is dropping in the plaza of shadows,aggravation board game in the plaza of shadows,24,aggravation board game,"[[1.4884085655212402, 4.606498718261719, 0.0]]",plaza of shadows,static,19385,/nfs/yban/dataset/multiple/rawdata/19385/rgba_00010.png,10,tbc
/nfs/yban/dataset/multiple/videos/video_02501.mp4,blue school backpack is dropping in the bridge in tears of steel,blue school backpack in the bridge in tears of steel,24,blue school backpack,"[[-4.640431880950928, -0.18003453314304352, 0.0]]",bridge in tears of steel,both,02501,/nfs/yban/dataset/multiple/rawdata/02501/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_04496.mp4,can opener tool is dropping in the sunrise at blouberg,can opener tool in the sunrise at blouberg,24,can opener tool,"[[1.686307430267334, 2.5637667179107666, 0.0]]",sunrise at blouberg,dynamic,04496,/nfs/yban/dataset/multiple/rawdata/04496/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_10209.mp4,red fabric cube is dropping in the vondelpark on a sunny day,red fabric cube in the vondelpark on a sunny day,24,red fabric cube,"[[1.3425594568252563, -1.5988736152648926, 0.0]]",vondelpark on a sunny day,dynamic,10209,/nfs/yban/dataset/multiple/rawdata/10209/rgba_00010.png,10,tbc
/nfs/yban/dataset/multiple/videos/video_11053.mp4,wooden abc blocks with wagon is dropping in the small recording studio,wooden abc blocks with wagon in the small recording studio,24,wooden abc blocks with wagon,"[[2.898892641067505, 4.13429594039917, 0.0]]",small recording studio,dynamic,11053,/nfs/yban/dataset/multiple/rawdata/11053/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_13002.mp4,red fabric cube is dropping in the a quiet reading room,red fabric cube in the a quiet reading room,24,red fabric cube,"[[-0.6997337937355042, -5.117031097412109, 0.0]]",a quiet reading room,dynamic,13002,/nfs/yban/dataset/multiple/rawdata/13002/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_08686.mp4,brown handmade hat is dropping in the industrial pipe and valve,brown handmade hat in the industrial pipe and valve,24,brown handmade hat,"[[0.761929988861084, 3.770017385482788, 0.0]]",industrial pipe and valve,both,08686,/nfs/yban/dataset/multiple/rawdata/08686/rgba_00008.png,8,tbc
/nfs/yban/dataset/multiple/videos/video_15195.mp4,a black hammer is dropping in the dresden's georgentor gate,a black hammer in the dresden's georgentor gate,24,a black hammer,"[[6.021652698516846, 1.8178746700286865, 0.0]]",dresden's georgentor gate,dynamic,15195,/nfs/yban/dataset/multiple/rawdata/15195/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_12258.mp4,yellow school bus is dropping in the riverside in shanghai,yellow school bus in the riverside in shanghai,24,yellow school bus,"[[1.163521409034729, -2.391777992248535, 0.0]]",riverside in shanghai,static,12258,/nfs/yban/dataset/multiple/rawdata/12258/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_11137.mp4,sturdy torchlight is dropping in the gray-themed room,sturdy torchlight in the gray-themed room,24,sturdy torchlight,"[[4.093845844268799, 2.504443407058716, 0.0]]",gray-themed room,dynamic,11137,/nfs/yban/dataset/multiple/rawdata/11137/rgba_00005.png,5,tbc
/nfs/yban/dataset/multiple/videos/video_13166.mp4,pair of latex gloves is dropping in the norwegian city bergen,pair of latex gloves in the norwegian city bergen,24,pair of latex gloves,"[[-2.3093855381011963, 3.966054916381836, 0.0]]",norwegian city bergen,static,13166,/nfs/yban/dataset/multiple/rawdata/13166/rgba_00005.png,5,tbc
/nfs/yban/dataset/multiple/videos/video_09614.mp4,toy airplane with pilot is dropping in the interior of kiara's place,toy airplane with pilot in the interior of kiara's place,24,toy airplane with pilot,"[[-5.620014667510986, -0.46790605783462524, 0.0]]",interior of kiara's place,both,09614,/nfs/yban/dataset/multiple/rawdata/09614/rgba_00007.png,7,tbc
/nfs/yban/dataset/multiple/videos/video_14107.mp4,decaf instant coffee jar is dropping in the entrance to the subway,decaf instant coffee jar in the entrance to the subway,24,decaf instant coffee jar,"[[-0.048766233026981354, 2.994506597518921, 0.0]]",entrance to the subway,both,14107,/nfs/yban/dataset/multiple/rawdata/14107/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_16156.mp4,yellow/blue bowl is dropping in the rathaus town hall,yellow/blue bowl in the rathaus town hall,24,yellow/blue bowl,"[[-0.2804160714149475, -1.0663206577301025, 0.0]]",rathaus town hall,dynamic,16156,/nfs/yban/dataset/multiple/rawdata/16156/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_08832.mp4,decaf instant coffee jar is dropping in the adams' place bridge,decaf instant coffee jar in the adams' place bridge,24,decaf instant coffee jar,"[[-2.5067927837371826, -4.1816792488098145, 0.0]]",adams' place bridge,both,08832,/nfs/yban/dataset/multiple/rawdata/08832/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_14063.mp4,paisley patterned pencil case is dropping in the evening on road one,paisley patterned pencil case in the evening on road one,24,paisley patterned pencil case,"[[-1.9595564603805542, -1.7289042472839355, 0.0]]",evening on road one,static,14063,/nfs/yban/dataset/multiple/rawdata/14063/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_15239.mp4,red handheld scissors is dropping in the abandoned game room,red handheld scissors in the abandoned game room,24,red handheld scissors,"[[-0.8002218008041382, 3.375786781311035, 0.0]]",abandoned game room,both,15239,/nfs/yban/dataset/multiple/rawdata/15239/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_09770.mp4,a blue bath towel is dropping in the wintery roadside in rural area,a blue bath towel in the wintery roadside in rural area,24,a blue bath towel,"[[-2.1521880626678467, 2.3755922317504883, 0.0]]",wintery roadside in rural area,both,09770,/nfs/yban/dataset/multiple/rawdata/09770/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_17268.mp4,blue bath sheet is dropping in the factory producing bricks,blue bath sheet in the factory producing bricks,24,blue bath sheet,"[[-0.71832674741745, 1.7099602222442627, 0.0]]",factory producing bricks,static,17268,/nfs/yban/dataset/multiple/rawdata/17268/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_16032.mp4,can opener tool is dropping in the small recording studio,can opener tool in the small recording studio,24,can opener tool,"[[-0.2939980924129486, 0.1511465609073639, 0.0]]",small recording studio,dynamic,16032,/nfs/yban/dataset/multiple/rawdata/16032/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_08956.mp4,blue bath sheet is dropping in the the serene blue lagoon,blue bath sheet in the the serene blue lagoon,24,blue bath sheet,"[[-4.471583366394043, -5.391461372375488, 0.0]]",the serene blue lagoon,static,08956,/nfs/yban/dataset/multiple/rawdata/08956/rgba_00012.png,12,tbc
/nfs/yban/dataset/multiple/videos/video_01625.mp4,brown handmade hat is dropping in the vondelpark on a sunny day,brown handmade hat in the vondelpark on a sunny day,24,brown handmade hat,"[[-4.273646831512451, 0.8470590114593506, 0.0]]",vondelpark on a sunny day,both,01625,/nfs/yban/dataset/multiple/rawdata/01625/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_02852.mp4,pair of latex gloves is dropping in the the serene blue lagoon,pair of latex gloves in the the serene blue lagoon,24,pair of latex gloves,"[[2.1762735843658447, 1.2482175827026367, 0.0]]",the serene blue lagoon,static,02852,/nfs/yban/dataset/multiple/rawdata/02852/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_00803.mp4,bottle of bronzer is dropping in the the epping forest scene,bottle of bronzer in the the epping forest scene,24,bottle of bronzer,"[[0.40094587206840515, 5.342041492462158, 0.0]]",the epping forest scene,dynamic,00803,/nfs/yban/dataset/multiple/rawdata/00803/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_06994.mp4,"paisley patterned pencil case is dropping in the quiet, private beach","paisley patterned pencil case in the quiet, private beach",24,paisley patterned pencil case,"[[-0.56956946849823, -2.145416736602783, 0.0]]","quiet, private beach",static,06994,/nfs/yban/dataset/multiple/rawdata/06994/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_03674.mp4,a blue bath towel is dropping in the lost city ruins,a blue bath towel in the lost city ruins,24,a blue bath towel,"[[-3.597088575363159, 6.343138217926025, 0.0]]",lost city ruins,both,03674,/nfs/yban/dataset/multiple/rawdata/03674/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_02936.mp4,a blue bath towel is dropping in the small recording studio,a blue bath towel in the small recording studio,24,a blue bath towel,"[[-2.619668483734131, -0.3832116425037384, 0.0]]",small recording studio,both,02936,/nfs/yban/dataset/multiple/rawdata/02936/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_01741.mp4,red dish drying mat is dropping in the stone pillars,red dish drying mat in the stone pillars,24,red dish drying mat,"[[-5.226733207702637, 0.009995527565479279, 0.0]]",stone pillars,both,01741,/nfs/yban/dataset/multiple/rawdata/01741/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_03710.mp4,wooden abc blocks with wagon is dropping in the wintery roadside in rural area,wooden abc blocks with wagon in the wintery roadside in rural area,24,wooden abc blocks with wagon,"[[0.4068449139595032, -1.5386346578598022, 0.0]]",wintery roadside in rural area,dynamic,03710,/nfs/yban/dataset/multiple/rawdata/03710/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_18194.mp4,red dish drying mat is dropping in the park in eilenriede,red dish drying mat in the park in eilenriede,24,red dish drying mat,"[[-4.102906227111816, -0.762163519859314, 0.0]]",park in eilenriede,both,18194,/nfs/yban/dataset/multiple/rawdata/18194/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_05687.mp4,elephant stuffed toy is dropping in the evening on road one,elephant stuffed toy in the evening on road one,24,elephant stuffed toy,"[[0.8764373064041138, 3.6055572032928467, 0.0]]",evening on road one,static,05687,/nfs/yban/dataset/multiple/rawdata/05687/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_00967.mp4,red dish drying mat is dropping in the abandoned game room,red dish drying mat in the abandoned game room,24,red dish drying mat,"[[-1.8357267379760742, 3.959895133972168, 0.0]]",abandoned game room,both,00967,/nfs/yban/dataset/multiple/rawdata/00967/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_04771.mp4,a black hammer is dropping in the dirt path in greenery,a black hammer in the dirt path in greenery,24,a black hammer,"[[-1.2129470109939575, 3.201587200164795, 0.0]]",dirt path in greenery,dynamic,04771,/nfs/yban/dataset/multiple/rawdata/04771/rgba_00010.png,10,tbc
/nfs/yban/dataset/multiple/videos/video_01891.mp4,a blue bath towel is dropping in the slope in the forest,a blue bath towel in the slope in the forest,24,a blue bath towel,"[[0.281903475522995, -5.090224742889404, 0.0]]",slope in the forest,both,01891,/nfs/yban/dataset/multiple/rawdata/01891/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_18238.mp4,blue school backpack is dropping in the klinge's castle,blue school backpack in the klinge's castle,24,blue school backpack,"[[2.0969088077545166, -4.934824466705322, 0.0]]",klinge's castle,both,18238,/nfs/yban/dataset/multiple/rawdata/18238/rgba_00008.png,8,tbc
/nfs/yban/dataset/multiple/videos/video_07906.mp4,sturdy torchlight is dropping in the small recording studio,sturdy torchlight in the small recording studio,24,sturdy torchlight,"[[-0.41541239619255066, -0.40177297592163086, 0.0]]",small recording studio,dynamic,07906,/nfs/yban/dataset/multiple/rawdata/07906/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_19062.mp4,blue school backpack is dropping in the christmas photo studio,blue school backpack in the christmas photo studio,24,blue school backpack,"[[-5.859545707702637, 6.219465732574463, 0.0]]",christmas photo studio,both,19062,/nfs/yban/dataset/multiple/rawdata/19062/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_05957.mp4,yellow school bus is dropping in the abandoned game room,yellow school bus in the abandoned game room,24,yellow school bus,"[[-3.3977935314178467, 3.2526142597198486, 0.0]]",abandoned game room,static,05957,/nfs/yban/dataset/multiple/rawdata/05957/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_06720.mp4,decaf instant coffee jar is dropping in the abandoned tank farm,decaf instant coffee jar in the abandoned tank farm,24,decaf instant coffee jar,"[[-0.06441497802734375, 2.832486867904663, 0.0]]",abandoned tank farm,both,06720,/nfs/yban/dataset/multiple/rawdata/06720/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_07862.mp4,black wireless speaker is dropping in the wide city street,black wireless speaker in the wide city street,24,black wireless speaker,"[[2.997401714324951, 5.815274715423584, 0.0]]",wide city street,static,07862,/nfs/yban/dataset/multiple/rawdata/07862/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_19106.mp4,can opener tool is dropping in the interior of kiara's place,can opener tool in the interior of kiara's place,24,can opener tool,"[[2.9578568935394287, 0.8740731477737427, 0.0]]",interior of kiara's place,dynamic,19106,/nfs/yban/dataset/multiple/rawdata/19106/rgba_00014.png,14,tbc
/nfs/yban/dataset/multiple/videos/video_02782.mp4,red dish drying mat is dropping in the gothic manor mansion,red dish drying mat in the gothic manor mansion,24,red dish drying mat,"[[0.36474505066871643, 2.0281434059143066, 0.0]]",gothic manor mansion,both,02782,/nfs/yban/dataset/multiple/rawdata/02782/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_04615.mp4,round cake pan is dropping in the basement of sepulchral chapel,round cake pan in the basement of sepulchral chapel,24,round cake pan,"[[0.9486588835716248, -1.104580044746399, 0.0]]",basement of sepulchral chapel,both,04615,/nfs/yban/dataset/multiple/rawdata/04615/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_06644.mp4,brown handmade hat is dropping in the greenwich park landscape,brown handmade hat in the greenwich park landscape,24,brown handmade hat,"[[-1.5838727951049805, 3.713648796081543, 0.0]]",greenwich park landscape,both,06644,/nfs/yban/dataset/multiple/rawdata/06644/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_01589.mp4,round cake pan is dropping in the factory producing bricks,round cake pan in the factory producing bricks,24,round cake pan,"[[-5.607870101928711, -1.0654497146606445, 0.0]]",factory producing bricks,both,01589,/nfs/yban/dataset/multiple/rawdata/01589/rgba_00016.png,16,tbc
