path,text_video,text_image,num_frames,object,background,direction,split_set,id,image_path,image_selecting,usage,usage_bal
/nfs/yban/dataset/multi/videos/video_05874.mp4,mocha plant container is moving to the right in the missile launch facility,mocha plant container is in the missile launch facility,24,mocha plant container,missile launch facility,right,images_right_videos,5874,/nfs/yban/dataset/multi/rawdata/05874/rgba_00012.png,12,train_video,tbc
/nfs/yban/dataset/multi/videos/video_04736.mp4,pair of latex gloves is moving to the left in the gothic manor mansion,pair of latex gloves is in the gothic manor mansion,24,pair of latex gloves,gothic manor mansion,left,images_right_videos_left_videos,4736,/nfs/yban/dataset/multi/rawdata/04736/rgba_00009.png,9,train_image,tbc
/nfs/yban/dataset/multi/videos/video_07941.mp4,brown handmade hat is moving to the left in the empty little house,brown handmade hat is in the empty little house,24,brown handmade hat,empty little house,left,images_right_videos_left_videos,7941,/nfs/yban/dataset/multi/rawdata/07941/rgba_00013.png,13,train_image,train_image
/nfs/yban/dataset/multi/videos/video_05910.mp4,mocha plant container is moving to the left in the klinge's castle,mocha plant container is in the klinge's castle,24,mocha plant container,klinge's castle,left,images_right_videos,5910,/nfs/yban/dataset/multi/rawdata/05910/rgba_00012.png,12,train_image,train_image
/nfs/yban/dataset/multi/videos/video_03887.mp4,a can of coffee is moving to the left in the missile launch facility,a can of coffee is in the missile launch facility,24,a can of coffee,missile launch facility,left,left_videos,3887,/nfs/yban/dataset/multi/rawdata/03887/rgba_00011.png,11,val_video,val_video
/nfs/yban/dataset/multi/videos/video_06767.mp4,paisley patterned pencil case is moving to the right in the rocky river scene,paisley patterned pencil case is in the rocky river scene,24,paisley patterned pencil case,rocky river scene,right,images_left_videos,6767,/nfs/yban/dataset/multi/rawdata/06767/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02971.mp4,mocha plant container is moving to the left in the missile launch facility,mocha plant container is in the missile launch facility,24,mocha plant container,missile launch facility,left,images_right_videos,2971,/nfs/yban/dataset/multi/rawdata/02971/rgba_00013.png,13,tbc,train_video
/nfs/yban/dataset/multi/videos/video_07691.mp4,elephant stuffed toy is moving to the left in the klinge's castle,elephant stuffed toy is in the klinge's castle,24,elephant stuffed toy,klinge's castle,left,left_videos,7691,/nfs/yban/dataset/multi/rawdata/07691/rgba_00012.png,12,train_video,train_image
/nfs/yban/dataset/multi/videos/video_01706.mp4,yellow/blue bowl is moving to the right in the dresden's georgentor gate,yellow/blue bowl is in the dresden's georgentor gate,24,yellow/blue bowl,dresden's georgentor gate,right,right_videos_left_videos,1706,/nfs/yban/dataset/multi/rawdata/01706/rgba_00011.png,11,val_image,val_image
/nfs/yban/dataset/multi/videos/video_03757.mp4,lightweight running shoe is moving to the left in the luxurious indoor swimming pool,lightweight running shoe is in the luxurious indoor swimming pool,24,lightweight running shoe,luxurious indoor swimming pool,left,images_right_videos,3757,/nfs/yban/dataset/multi/rawdata/03757/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00920.mp4,toy airplane with pilot is moving to the left in the city street view,toy airplane with pilot is in the city street view,24,toy airplane with pilot,city street view,left,images,920,/nfs/yban/dataset/multi/rawdata/00920/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01662.mp4,decaf instant coffee jar is moving to the right in the dresden's georgentor gate,decaf instant coffee jar is in the dresden's georgentor gate,24,decaf instant coffee jar,dresden's georgentor gate,right,images,1662,/nfs/yban/dataset/multi/rawdata/01662/rgba_00010.png,10,train_image,tbc
/nfs/yban/dataset/multi/videos/video_04982.mp4,red fabric cube is moving to the left in the twilight-drenched forest,red fabric cube is in the twilight-drenched forest,24,red fabric cube,twilight-drenched forest,left,images,4982,/nfs/yban/dataset/multi/rawdata/04982/rgba_00010.png,10,tbc,train_image
/nfs/yban/dataset/multi/videos/video_00438.mp4,pack of coffee capsules is moving to the left in the city street view,pack of coffee capsules is in the city street view,24,pack of coffee capsules,city street view,left,right_videos_left_videos,438,/nfs/yban/dataset/multi/rawdata/00438/rgba_00016.png,16,tbc,train_video
/nfs/yban/dataset/multi/videos/video_02815.mp4,decaf instant coffee jar is moving to the left in the cliff top in white,decaf instant coffee jar is in the cliff top in white,24,decaf instant coffee jar,cliff top in white,left,images,2815,/nfs/yban/dataset/multi/rawdata/02815/rgba_00016.png,16,val_video,val_video
/nfs/yban/dataset/multi/videos/video_00844.mp4,decaf instant coffee jar is moving to the right in the gothic manor mansion,decaf instant coffee jar is in the gothic manor mansion,24,decaf instant coffee jar,gothic manor mansion,right,images,844,/nfs/yban/dataset/multi/rawdata/00844/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02469.mp4,can opener tool is moving to the right in the missile launch facility,can opener tool is in the missile launch facility,24,can opener tool,missile launch facility,right,images_right_videos,2469,/nfs/yban/dataset/multi/rawdata/02469/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03633.mp4,can opener tool is moving to the left in the wide city street,can opener tool is in the wide city street,24,can opener tool,wide city street,left,images_right_videos,3633,/nfs/yban/dataset/multi/rawdata/03633/rgba_00010.png,10,tbc,train_video
/nfs/yban/dataset/multi/videos/video_03412.mp4,yellow school bus is moving to the left in the small recording studio,yellow school bus is in the small recording studio,24,yellow school bus,small recording studio,left,right_videos,3412,/nfs/yban/dataset/multi/rawdata/03412/rgba_00011.png,11,tbc,train_video
/nfs/yban/dataset/multi/videos/video_02648.mp4,mocha plant container is moving to the left in the missile launch facility,mocha plant container is in the missile launch facility,24,mocha plant container,missile launch facility,left,images_right_videos,2648,/nfs/yban/dataset/multi/rawdata/02648/rgba_00015.png,15,tbc,train_video
/nfs/yban/dataset/multi/videos/video_05585.mp4,"brown handmade hat is moving to the left in the tranquil hilltop.","brown handmade hat is in the tranquil hilltop.",24,brown handmade hat,"tranquil hilltop.",left,images_right_videos_left_videos,5585,/nfs/yban/dataset/multi/rawdata/05585/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00619.mp4,can opener tool is moving to the right in the hamburg central station,can opener tool is in the hamburg central station,24,can opener tool,hamburg central station,right,images_right_videos,619,/nfs/yban/dataset/multi/rawdata/00619/rgba_00008.png,8,train_video,tbc
/nfs/yban/dataset/multi/videos/video_01443.mp4,a black hammer is moving to the right in the an oriental garden scene,a black hammer is in the an oriental garden scene,24,a black hammer,an oriental garden scene,right,images_right_videos_left_videos,1443,/nfs/yban/dataset/multi/rawdata/01443/rgba_00014.png,14,train_image,train_video
/nfs/yban/dataset/multi/videos/video_03576.mp4,red gaming headset is moving to the left in the rocky river scene,red gaming headset is in the rocky river scene,24,red gaming headset,rocky river scene,left,right_videos_left_videos,3576,/nfs/yban/dataset/multi/rawdata/03576/rgba_00016.png,16,val_video,val_video
/nfs/yban/dataset/multi/videos/video_01527.mp4,aggravation board game is moving to the left in the bridge over night pond,aggravation board game is in the bridge over night pond,24,aggravation board game,bridge over night pond,left,right_videos,1527,/nfs/yban/dataset/multi/rawdata/01527/rgba_00008.png,8,tbc,train_image
/nfs/yban/dataset/multi/videos/video_06546.mp4,sturdy torchlight is moving to the right in the umhlanga's sunrise scene,sturdy torchlight is in the umhlanga's sunrise scene,24,sturdy torchlight,umhlanga's sunrise scene,right,right_videos,6546,/nfs/yban/dataset/multi/rawdata/06546/rgba_00008.png,8,train_video,tbc
/nfs/yban/dataset/multi/videos/video_02480.mp4,wooden abc blocks with wagon is moving to the right in the small recording studio,wooden abc blocks with wagon is in the small recording studio,24,wooden abc blocks with wagon,small recording studio,right,none,2480,/nfs/yban/dataset/multi/rawdata/02480/rgba_00015.png,15,val_video,val_video
/nfs/yban/dataset/multi/videos/video_04517.mp4,wooden abc blocks with wagon is moving to the right in the an oriental garden scene,wooden abc blocks with wagon is in the an oriental garden scene,24,wooden abc blocks with wagon,an oriental garden scene,right,none,4517,/nfs/yban/dataset/multi/rawdata/04517/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02998.mp4,red handheld scissors is moving to the left in the small recording studio,red handheld scissors is in the small recording studio,24,red handheld scissors,small recording studio,left,images_right_videos_left_videos,2998,/nfs/yban/dataset/multi/rawdata/02998/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07678.mp4,brown handmade hat is moving to the right in the bridge over night pond,brown handmade hat is in the bridge over night pond,24,brown handmade hat,bridge over night pond,right,images_right_videos_left_videos,7678,/nfs/yban/dataset/multi/rawdata/07678/rgba_00009.png,9,val_image,val_image
/nfs/yban/dataset/multi/videos/video_06422.mp4,blue school backpack is moving to the right in the hamburg central station,blue school backpack is in the hamburg central station,24,blue school backpack,hamburg central station,right,images_left_videos,6422,/nfs/yban/dataset/multi/rawdata/06422/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04473.mp4,pack of coffee capsules is moving to the left in the theater stage setting,pack of coffee capsules is in the theater stage setting,24,pack of coffee capsules,theater stage setting,left,right_videos_left_videos,4473,/nfs/yban/dataset/multi/rawdata/04473/rgba_00008.png,8,train_video,train_video
/nfs/yban/dataset/multi/videos/video_05629.mp4,blue school backpack is moving to the left in the an oriental garden scene,blue school backpack is in the an oriental garden scene,24,blue school backpack,an oriental garden scene,left,images_left_videos,5629,/nfs/yban/dataset/multi/rawdata/05629/rgba_00014.png,14,train_video,tbc
/nfs/yban/dataset/multi/videos/video_08628.mp4,red dish drying mat is moving to the right in the stream flowing by,red dish drying mat is in the stream flowing by,24,red dish drying mat,stream flowing by,right,images_left_videos,8628,/nfs/yban/dataset/multi/rawdata/08628/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09472.mp4,mmo gaming mouse is moving to the right in the factory yard scene,mmo gaming mouse is in the factory yard scene,24,mmo gaming mouse,factory yard scene,right,left_videos,9472,/nfs/yban/dataset/multi/rawdata/09472/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09516.mp4,yellow/blue bowl is moving to the right in the ground in autumn,yellow/blue bowl is in the ground in autumn,24,yellow/blue bowl,ground in autumn,right,right_videos_left_videos,9516,/nfs/yban/dataset/multi/rawdata/09516/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07757.mp4,pair of latex gloves is moving to the right in the mutianyu great wall,pair of latex gloves is in the mutianyu great wall,24,pair of latex gloves,mutianyu great wall,right,images_right_videos_left_videos,7757,/nfs/yban/dataset/multi/rawdata/07757/rgba_00013.png,13,train_image,tbc
/nfs/yban/dataset/multi/videos/video_04920.mp4,a blue bath towel is moving to the left in the cliff along the shoreline,a blue bath towel is in the cliff along the shoreline,24,a blue bath towel,cliff along the shoreline,left,right_videos,4920,/nfs/yban/dataset/multi/rawdata/04920/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03691.mp4,bottle of bronzer is moving to the left in the christmas photo studio,bottle of bronzer is in the christmas photo studio,24,bottle of bronzer,christmas photo studio,left,images_left_videos,3691,/nfs/yban/dataset/multi/rawdata/03691/rgba_00008.png,8,train_image,train_video
/nfs/yban/dataset/multi/videos/video_05706.mp4,black wireless speaker is moving to the left in the terrace at lythwood,black wireless speaker is in the terrace at lythwood,24,black wireless speaker,terrace at lythwood,left,left_videos,5706,/nfs/yban/dataset/multi/rawdata/05706/rgba_00011.png,11,train_video,tbc
/nfs/yban/dataset/multi/videos/video_04844.mp4,"bottle of bronzer is moving to the left in the peaceful courtyard.","bottle of bronzer is in the peaceful courtyard.",24,bottle of bronzer,"peaceful courtyard.",left,images_left_videos,4844,/nfs/yban/dataset/multi/rawdata/04844/rgba_00010.png,10,val_video,val_video
/nfs/yban/dataset/multi/videos/video_07633.mp4,mmo gaming mouse is moving to the right in the meadow in autumn,mmo gaming mouse is in the meadow in autumn,24,mmo gaming mouse,meadow in autumn,right,left_videos,7633,/nfs/yban/dataset/multi/rawdata/07633/rgba_00014.png,14,tbc,train_video
/nfs/yban/dataset/multi/videos/video_00982.mp4,yellow/blue bowl is moving to the left in the square in palermo city,yellow/blue bowl is in the square in palermo city,24,yellow/blue bowl,square in palermo city,left,right_videos_left_videos,982,/nfs/yban/dataset/multi/rawdata/00982/rgba_00014.png,14,val_video,val_video
/nfs/yban/dataset/multi/videos/video_05662.mp4,blue school backpack is moving to the right in the entrance to the subway,blue school backpack is in the entrance to the subway,24,blue school backpack,entrance to the subway,right,images_left_videos,5662,/nfs/yban/dataset/multi/rawdata/05662/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06815.mp4,yellow school bus is moving to the left in the hamburg central station,yellow school bus is in the hamburg central station,24,yellow school bus,hamburg central station,left,right_videos,6815,/nfs/yban/dataset/multi/rawdata/06815/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04438.mp4,a blue bath towel is moving to the right in the factory producing bricks,a blue bath towel is in the factory producing bricks,24,a blue bath towel,factory producing bricks,right,right_videos,4438,/nfs/yban/dataset/multi/rawdata/04438/rgba_00012.png,12,train_video,tbc
/nfs/yban/dataset/multi/videos/video_02603.mp4,yellow school bus is moving to the right in the grass at noon,yellow school bus is in the grass at noon,24,yellow school bus,grass at noon,right,right_videos,2603,/nfs/yban/dataset/multi/rawdata/02603/rgba_00013.png,13,val_video,val_video
/nfs/yban/dataset/multi/videos/video_01874.mp4,red fabric cube is moving to the right in the small recording studio,red fabric cube is in the small recording studio,24,red fabric cube,small recording studio,right,images,1874,/nfs/yban/dataset/multi/rawdata/01874/rgba_00013.png,13,tbc,train_video
/nfs/yban/dataset/multi/videos/video_04794.mp4,a can of coffee is moving to the left in the slipway abandoned,a can of coffee is in the slipway abandoned,24,a can of coffee,slipway abandoned,left,left_videos,4794,/nfs/yban/dataset/multi/rawdata/04794/rgba_00008.png,8,train_video,tbc
/nfs/yban/dataset/multi/videos/video_01408.mp4,round cake pan is moving to the left in the vulture's hiding place,round cake pan is in the vulture's hiding place,24,round cake pan,vulture's hiding place,left,none,1408,/nfs/yban/dataset/multi/rawdata/01408/rgba_00010.png,10,tbc,train_video
/nfs/yban/dataset/multi/videos/video_03825.mp4,red handheld scissors is moving to the left in the cozy cafe scene,red handheld scissors is in the cozy cafe scene,24,red handheld scissors,cozy cafe scene,left,images_right_videos_left_videos,3825,/nfs/yban/dataset/multi/rawdata/03825/rgba_00013.png,13,val_video,val_video
/nfs/yban/dataset/multi/videos/video_00652.mp4,yellow school bus is moving to the right in the wide city street,yellow school bus is in the wide city street,24,yellow school bus,wide city street,right,right_videos,652,/nfs/yban/dataset/multi/rawdata/00652/rgba_00010.png,10,tbc,train_image
/nfs/yban/dataset/multi/videos/video_01910.mp4,a can of coffee is moving to the left in the mutianyu great wall,a can of coffee is in the mutianyu great wall,24,a can of coffee,mutianyu great wall,left,left_videos,1910,/nfs/yban/dataset/multi/rawdata/01910/rgba_00014.png,14,train_video,train_video
/nfs/yban/dataset/multi/videos/video_02767.mp4,great white shark is moving to the left in the christmas photo studio,great white shark is in the christmas photo studio,24,great white shark,christmas photo studio,left,images_right_videos,2767,/nfs/yban/dataset/multi/rawdata/02767/rgba_00008.png,8,val_video,val_video
/nfs/yban/dataset/multi/videos/video_07887.mp4,decaf instant coffee jar is moving to the right in the urban courtyard scene,decaf instant coffee jar is in the urban courtyard scene,24,decaf instant coffee jar,urban courtyard scene,right,images,7887,/nfs/yban/dataset/multi/rawdata/07887/rgba_00010.png,10,train_image,train_video
/nfs/yban/dataset/multi/videos/video_00736.mp4,decaf instant coffee jar is moving to the left in the stream flowing by,decaf instant coffee jar is in the stream flowing by,24,decaf instant coffee jar,stream flowing by,left,images,736,/nfs/yban/dataset/multi/rawdata/00736/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03941.mp4,pack of coffee capsules is moving to the left in the christmas photo studio,pack of coffee capsules is in the christmas photo studio,24,pack of coffee capsules,christmas photo studio,left,right_videos_left_videos,3941,/nfs/yban/dataset/multi/rawdata/03941/rgba_00014.png,14,val_video,val_video
/nfs/yban/dataset/multi/videos/video_09845.mp4,black wireless speaker is moving to the right in the an oriental garden scene,black wireless speaker is in the an oriental garden scene,24,black wireless speaker,an oriental garden scene,right,left_videos,9845,/nfs/yban/dataset/multi/rawdata/09845/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09439.mp4,can opener tool is moving to the right in the theater stage setting,can opener tool is in the theater stage setting,24,can opener tool,theater stage setting,right,images_right_videos,9439,/nfs/yban/dataset/multi/rawdata/09439/rgba_00012.png,12,train_image,tbc
/nfs/yban/dataset/multi/videos/video_08663.mp4,lightweight running shoe is moving to the left in the theater stage setting,lightweight running shoe is in the theater stage setting,24,lightweight running shoe,theater stage setting,left,images_right_videos,8663,/nfs/yban/dataset/multi/rawdata/08663/rgba_00009.png,9,val_image,val_image
/nfs/yban/dataset/multi/videos/video_09921.mp4,wooden abc blocks with wagon is moving to the left in the plaza of shadows,wooden abc blocks with wagon is in the plaza of shadows,24,wooden abc blocks with wagon,plaza of shadows,left,none,9921,/nfs/yban/dataset/multi/rawdata/09921/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08707.mp4,brown handmade hat is moving to the right in the dawn in venice,brown handmade hat is in the dawn in venice,24,brown handmade hat,dawn in venice,right,images_right_videos_left_videos,8707,/nfs/yban/dataset/multi/rawdata/08707/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09001.mp4,red gaming headset is moving to the right in the plaza of shadows,red gaming headset is in the plaza of shadows,24,red gaming headset,plaza of shadows,right,right_videos_left_videos,9001,/nfs/yban/dataset/multi/rawdata/09001/rgba_00013.png,13,train_video,train_video
/nfs/yban/dataset/multi/videos/video_09165.mp4,blue school backpack is moving to the left in the city street view,blue school backpack is in the city street view,24,blue school backpack,city street view,left,images_left_videos,9165,/nfs/yban/dataset/multi/rawdata/09165/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01030.mp4,mocha plant container is moving to the left in the lost city ruins,mocha plant container is in the lost city ruins,24,mocha plant container,lost city ruins,left,images_right_videos,1030,/nfs/yban/dataset/multi/rawdata/01030/rgba_00009.png,9,train_image,tbc
/nfs/yban/dataset/multi/videos/video_03061.mp4,a black hammer is moving to the left in the ground in autumn,a black hammer is in the ground in autumn,24,a black hammer,ground in autumn,left,images_right_videos_left_videos,3061,/nfs/yban/dataset/multi/rawdata/03061/rgba_00015.png,15,train_image,train_video
/nfs/yban/dataset/multi/videos/video_01154.mp4,toy airplane with pilot is moving to the right in the dawn in venice,toy airplane with pilot is in the dawn in venice,24,toy airplane with pilot,dawn in venice,right,images,1154,/nfs/yban/dataset/multi/rawdata/01154/rgba_00008.png,8,train_image,tbc
/nfs/yban/dataset/multi/videos/video_06299.mp4,bottle of bronzer is moving to the left in the peaceful riverside walk,bottle of bronzer is in the peaceful riverside walk,24,bottle of bronzer,peaceful riverside walk,left,images_left_videos,6299,/nfs/yban/dataset/multi/rawdata/06299/rgba_00013.png,13,train_video,tbc
/nfs/yban/dataset/multi/videos/video_05092.mp4,paisley patterned pencil case is moving to the left in the lost city ruins,paisley patterned pencil case is in the lost city ruins,24,paisley patterned pencil case,lost city ruins,left,images_left_videos,5092,/nfs/yban/dataset/multi/rawdata/05092/rgba_00012.png,12,tbc,train_video
/nfs/yban/dataset/multi/videos/video_03105.mp4,red gaming headset is moving to the left in the the serene blue lagoon,red gaming headset is in the the serene blue lagoon,24,red gaming headset,the serene blue lagoon,left,right_videos_left_videos,3105,/nfs/yban/dataset/multi/rawdata/03105/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04164.mp4,blue bath sheet is moving to the right in the grotto in blue hues,blue bath sheet is in the grotto in blue hues,24,blue bath sheet,grotto in blue hues,right,right_videos_left_videos,4164,/nfs/yban/dataset/multi/rawdata/04164/rgba_00008.png,8,val_video,val_video
/nfs/yban/dataset/multi/videos/video_06135.mp4,red gaming headset is moving to the right in the stream flowing by,red gaming headset is in the stream flowing by,24,red gaming headset,stream flowing by,right,right_videos_left_videos,6135,/nfs/yban/dataset/multi/rawdata/06135/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04000.mp4,mmo gaming mouse is moving to the left in the wide city street,mmo gaming mouse is in the wide city street,24,mmo gaming mouse,wide city street,left,left_videos,4000,/nfs/yban/dataset/multi/rawdata/04000/rgba_00012.png,12,train_video,tbc
/nfs/yban/dataset/multi/videos/video_02197.mp4,pair of latex gloves is moving to the right in the an oriental garden scene,pair of latex gloves is in the an oriental garden scene,24,pair of latex gloves,an oriental garden scene,right,images_right_videos_left_videos,2197,/nfs/yban/dataset/multi/rawdata/02197/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06051.mp4,lightweight running shoe is moving to the left in the meadow in the evening,lightweight running shoe is in the meadow in the evening,24,lightweight running shoe,meadow in the evening,left,images_right_videos,6051,/nfs/yban/dataset/multi/rawdata/06051/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08210.mp4,red gaming headset is moving to the right in the basement of sepulchral chapel,red gaming headset is in the basement of sepulchral chapel,24,red gaming headset,basement of sepulchral chapel,right,right_videos_left_videos,8210,/nfs/yban/dataset/multi/rawdata/08210/rgba_00009.png,9,tbc,train_video
/nfs/yban/dataset/multi/videos/video_08374.mp4,"blue school backpack is moving to the right in the tranquil hilltop.","blue school backpack is in the tranquil hilltop.",24,blue school backpack,"tranquil hilltop.",right,images_left_videos,8374,/nfs/yban/dataset/multi/rawdata/08374/rgba_00010.png,10,tbc,train_video
/nfs/yban/dataset/multi/videos/video_05375.mp4,lightweight running shoe is moving to the right in the dawn in venice,lightweight running shoe is in the dawn in venice,24,lightweight running shoe,dawn in venice,right,images_right_videos,5375,/nfs/yban/dataset/multi/rawdata/05375/rgba_00016.png,16,train_video,tbc
/nfs/yban/dataset/multi/videos/video_07324.mp4,"sturdy torchlight is moving to the right in the peaceful courtyard.","sturdy torchlight is in the peaceful courtyard.",24,sturdy torchlight,"peaceful courtyard.",right,right_videos,7324,/nfs/yban/dataset/multi/rawdata/07324/rgba_00015.png,15,tbc,train_video
/nfs/yban/dataset/multi/videos/video_05211.mp4,black wireless speaker is moving to the left in the small recording studio,black wireless speaker is in the small recording studio,24,black wireless speaker,small recording studio,left,left_videos,5211,/nfs/yban/dataset/multi/rawdata/05211/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03386.mp4,decaf instant coffee jar is moving to the left in the cliff along the shoreline,decaf instant coffee jar is in the cliff along the shoreline,24,decaf instant coffee jar,cliff along the shoreline,left,images,3386,/nfs/yban/dataset/multi/rawdata/03386/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07240.mp4,bottle of bronzer is moving to the left in the luxurious indoor swimming pool,bottle of bronzer is in the luxurious indoor swimming pool,24,bottle of bronzer,luxurious indoor swimming pool,left,images_left_videos,7240,/nfs/yban/dataset/multi/rawdata/07240/rgba_00013.png,13,val_video,val_video
/nfs/yban/dataset/multi/videos/video_00221.mp4,mocha plant container is moving to the left in the vulture's hiding place,mocha plant container is in the vulture's hiding place,24,mocha plant container,vulture's hiding place,left,images_right_videos,221,/nfs/yban/dataset/multi/rawdata/00221/rgba_00012.png,12,val_video,val_video
/nfs/yban/dataset/multi/videos/video_02270.mp4,round cake pan is moving to the right in the luxurious indoor swimming pool,round cake pan is in the luxurious indoor swimming pool,24,round cake pan,luxurious indoor swimming pool,right,none,2270,/nfs/yban/dataset/multi/rawdata/02270/rgba_00015.png,15,val_video,val_video
/nfs/yban/dataset/multi/videos/video_07088.mp4,aggravation board game is moving to the left in the klinge's castle,aggravation board game is in the klinge's castle,24,aggravation board game,klinge's castle,left,right_videos,7088,/nfs/yban/dataset/multi/rawdata/07088/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00345.mp4,sturdy torchlight is moving to the left in the dawn at bell park,sturdy torchlight is in the dawn at bell park,24,sturdy torchlight,dawn at bell park,left,right_videos,345,/nfs/yban/dataset/multi/rawdata/00345/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04283.mp4,great white shark is moving to the left in the square in palermo city,great white shark is in the square in palermo city,24,great white shark,square in palermo city,left,images_right_videos,4283,/nfs/yban/dataset/multi/rawdata/04283/rgba_00015.png,15,val_video,val_video
/nfs/yban/dataset/multi/videos/video_02314.mp4,elephant stuffed toy is moving to the right in the klinge's castle,elephant stuffed toy is in the klinge's castle,24,elephant stuffed toy,klinge's castle,right,left_videos,2314,/nfs/yban/dataset/multi/rawdata/02314/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02756.mp4,red dish drying mat is moving to the right in the factory producing bricks,red dish drying mat is in the factory producing bricks,24,red dish drying mat,factory producing bricks,right,images_left_videos,2756,/nfs/yban/dataset/multi/rawdata/02756/rgba_00012.png,12,train_image,tbc
/nfs/yban/dataset/multi/videos/video_01921.mp4,can opener tool is moving to the left in the missile launch facility,can opener tool is in the missile launch facility,24,can opener tool,missile launch facility,left,images_right_videos,1921,/nfs/yban/dataset/multi/rawdata/01921/rgba_00008.png,8,val_image,val_image
/nfs/yban/dataset/multi/videos/video_03970.mp4,"red fabric cube is moving to the left in the peaceful courtyard.","red fabric cube is in the peaceful courtyard.",24,red fabric cube,"peaceful courtyard.",left,images,3970,/nfs/yban/dataset/multi/rawdata/03970/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06690.mp4,red fabric cube is moving to the left in the umhlanga's sunrise scene,red fabric cube is in the umhlanga's sunrise scene,24,red fabric cube,umhlanga's sunrise scene,left,images,6690,/nfs/yban/dataset/multi/rawdata/06690/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00707.mp4,aggravation board game is moving to the left in the cozy cafe scene,aggravation board game is in the cozy cafe scene,24,aggravation board game,cozy cafe scene,left,right_videos,707,/nfs/yban/dataset/multi/rawdata/00707/rgba_00009.png,9,tbc,train_image
/nfs/yban/dataset/multi/videos/video_01845.mp4,pack of coffee capsules is moving to the right in the rocky river scene,pack of coffee capsules is in the rocky river scene,24,pack of coffee capsules,rocky river scene,right,right_videos_left_videos,1845,/nfs/yban/dataset/multi/rawdata/01845/rgba_00012.png,12,tbc,train_video
/nfs/yban/dataset/multi/videos/video_02632.mp4,blue school backpack is moving to the left in the dawn at bell park,blue school backpack is in the dawn at bell park,24,blue school backpack,dawn at bell park,left,images_left_videos,2632,/nfs/yban/dataset/multi/rawdata/02632/rgba_00010.png,10,train_video,tbc
/nfs/yban/dataset/multi/videos/video_00663.mp4,blue bath sheet is moving to the right in the sunset over venice,blue bath sheet is in the sunset over venice,24,blue bath sheet,sunset over venice,right,right_videos_left_videos,663,/nfs/yban/dataset/multi/rawdata/00663/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05983.mp4,lightweight running shoe is moving to the right in the luxurious indoor swimming pool,lightweight running shoe is in the luxurious indoor swimming pool,24,lightweight running shoe,luxurious indoor swimming pool,right,images_right_videos,5983,/nfs/yban/dataset/multi/rawdata/05983/rgba_00015.png,15,train_image,train_image
/nfs/yban/dataset/multi/videos/video_01439.mp4,blue bath sheet is moving to the left in the dresden's georgentor gate,blue bath sheet is in the dresden's georgentor gate,24,blue bath sheet,dresden's georgentor gate,left,right_videos_left_videos,1439,/nfs/yban/dataset/multi/rawdata/01439/rgba_00012.png,12,val_image,val_image
