path,text_video,text_image,num_frames,object,background,direction,split_set,id,image_path,image_selecting,usage,usage_bal
/nfs/yban/dataset/multi/videos/video_00327.mp4,blue school backpack is moving to the left in the entrance to the subway,blue school backpack is in the entrance to the subway,24,blue school backpack,entrance to the subway,left,images_left_videos,00327,/nfs/yban/dataset/multi/rawdata/00327/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07346.mp4,"red dish drying mat is moving to the right in the tranquil hilltop.","red dish drying mat is in the tranquil hilltop.",24,red dish drying mat,"tranquil hilltop.",right,images_left_videos,07346,/nfs/yban/dataset/multi/rawdata/07346/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03280.mp4,great white shark is moving to the left in the dresden's georgentor gate,great white shark is in the dresden's georgentor gate,24,great white shark,dresden's georgentor gate,left,images_right_videos,03280,/nfs/yban/dataset/multi/rawdata/03280/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05317.mp4,red dish drying mat is moving to the right in the an oriental garden scene,red dish drying mat is in the an oriental garden scene,24,red dish drying mat,an oriental garden scene,right,images_left_videos,05317,/nfs/yban/dataset/multi/rawdata/05317/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06078.mp4,red fabric cube is moving to the left in the square in palermo city,red fabric cube is in the square in palermo city,24,red fabric cube,square in palermo city,left,images,06078,/nfs/yban/dataset/multi/rawdata/06078/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07222.mp4,red handheld scissors is moving to the left in the grotto in blue hues,red handheld scissors is in the grotto in blue hues,24,red handheld scissors,grotto in blue hues,left,images_right_videos_left_videos,07222,/nfs/yban/dataset/multi/rawdata/07222/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05273.mp4,yellow school bus is moving to the right in the rocky river scene,yellow school bus is in the rocky river scene,24,yellow school bus,rocky river scene,right,right_videos,05273,/nfs/yban/dataset/multi/rawdata/05273/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04029.mp4,a can of coffee is moving to the left in the dawn in venice,a can of coffee is in the dawn in venice,24,a can of coffee,dawn in venice,left,left_videos,04029,/nfs/yban/dataset/multi/rawdata/04029/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09028.mp4,red dish drying mat is moving to the right in the umhlanga's sunrise scene,red dish drying mat is in the umhlanga's sunrise scene,24,red dish drying mat,umhlanga's sunrise scene,right,images_left_videos,09028,/nfs/yban/dataset/multi/rawdata/09028/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08272.mp4,red fabric cube is moving to the left in the rocky river scene,red fabric cube is in the rocky river scene,24,red fabric cube,rocky river scene,left,images,08272,/nfs/yban/dataset/multi/rawdata/08272/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08316.mp4,a blue bath towel is moving to the left in the steaming boiler room,a blue bath towel is in the steaming boiler room,24,a blue bath towel,steaming boiler room,left,right_videos,08316,/nfs/yban/dataset/multi/rawdata/08316/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09410.mp4,pack of coffee capsules is moving to the right in the slipway abandoned,pack of coffee capsules is in the slipway abandoned,24,pack of coffee capsules,slipway abandoned,right,right_videos_left_videos,09410,/nfs/yban/dataset/multi/rawdata/09410/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09574.mp4,paisley patterned pencil case is moving to the left in the umhlanga's sunrise scene,paisley patterned pencil case is in the umhlanga's sunrise scene,24,paisley patterned pencil case,umhlanga's sunrise scene,left,images_left_videos,09574,/nfs/yban/dataset/multi/rawdata/09574/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09908.mp4,red dish drying mat is moving to the left in the vulture's hiding place,red dish drying mat is in the vulture's hiding place,24,red dish drying mat,vulture's hiding place,left,images_left_videos,09908,/nfs/yban/dataset/multi/rawdata/09908/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04575.mp4,a black hammer is moving to the left in the umhlanga's sunrise scene,a black hammer is in the umhlanga's sunrise scene,24,a black hammer,umhlanga's sunrise scene,left,images_right_videos_left_videos,04575,/nfs/yban/dataset/multi/rawdata/04575/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04909.mp4,a black hammer is moving to the right in the hamburg central station,a black hammer is in the hamburg central station,24,a black hammer,hamburg central station,right,images_right_videos_left_videos,04909,/nfs/yban/dataset/multi/rawdata/04909/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06524.mp4,pack of coffee capsules is moving to the left in the klinge's castle,pack of coffee capsules is in the klinge's castle,24,pack of coffee capsules,klinge's castle,left,right_videos_left_videos,06524,/nfs/yban/dataset/multi/rawdata/06524/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04411.mp4,red dish drying mat is moving to the right in the luxurious indoor swimming pool,red dish drying mat is in the luxurious indoor swimming pool,24,red dish drying mat,luxurious indoor swimming pool,right,images_left_videos,04411,/nfs/yban/dataset/multi/rawdata/04411/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02586.mp4,mmo gaming mouse is moving to the right in the ground in autumn,mmo gaming mouse is in the ground in autumn,24,mmo gaming mouse,ground in autumn,right,left_videos,02586,/nfs/yban/dataset/multi/rawdata/02586/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06440.mp4,mocha plant container is moving to the left in the luxurious indoor swimming pool,mocha plant container is in the luxurious indoor swimming pool,24,mocha plant container,luxurious indoor swimming pool,left,images_right_videos,06440,/nfs/yban/dataset/multi/rawdata/06440/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01421.mp4,"red gaming headset is moving to the left in the peaceful courtyard.","red gaming headset is in the peaceful courtyard.",24,red gaming headset,"peaceful courtyard.",left,right_videos_left_videos,01421,/nfs/yban/dataset/multi/rawdata/01421/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03968.mp4,red gaming headset is moving to the right in the christmas photo studio,red gaming headset is in the christmas photo studio,24,red gaming headset,christmas photo studio,right,right_videos_left_videos,03968,/nfs/yban/dataset/multi/rawdata/03968/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06688.mp4,can opener tool is moving to the right in the hamburg central station,can opener tool is in the hamburg central station,24,can opener tool,hamburg central station,right,images_right_videos,06688,/nfs/yban/dataset/multi/rawdata/06688/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01545.mp4,yellow/blue bowl is moving to the right in the gothic manor mansion,yellow/blue bowl is in the gothic manor mansion,24,yellow/blue bowl,gothic manor mansion,right,right_videos_left_videos,01545,/nfs/yban/dataset/multi/rawdata/01545/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05483.mp4,pack of coffee capsules is moving to the left in the christmas photo studio,pack of coffee capsules is in the christmas photo studio,24,pack of coffee capsules,christmas photo studio,left,right_videos_left_videos,05483,/nfs/yban/dataset/multi/rawdata/05483/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03514.mp4,yellow school bus is moving to the right in the entrance to the subway,yellow school bus is in the entrance to the subway,24,yellow school bus,entrance to the subway,right,right_videos,03514,/nfs/yban/dataset/multi/rawdata/03514/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01939.mp4,sturdy torchlight is moving to the right in the wide city street,sturdy torchlight is in the wide city street,24,sturdy torchlight,wide city street,right,right_videos,01939,/nfs/yban/dataset/multi/rawdata/01939/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08601.mp4,red gaming headset is moving to the left in the christmas photo studio,red gaming headset is in the christmas photo studio,24,red gaming headset,christmas photo studio,left,right_videos_left_videos,08601,/nfs/yban/dataset/multi/rawdata/08601/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09827.mp4,bottle of bronzer is moving to the right in the entrance to the subway,bottle of bronzer is in the entrance to the subway,24,bottle of bronzer,entrance to the subway,right,images_left_videos,09827,/nfs/yban/dataset/multi/rawdata/09827/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08765.mp4,great white shark is moving to the left in the bridge over cedar creek,great white shark is in the bridge over cedar creek,24,great white shark,bridge over cedar creek,left,images_right_videos,08765,/nfs/yban/dataset/multi/rawdata/08765/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09943.mp4,elephant stuffed toy is moving to the right in the plaza of shadows,elephant stuffed toy is in the plaza of shadows,24,elephant stuffed toy,plaza of shadows,right,left_videos,09943,/nfs/yban/dataset/multi/rawdata/09943/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03847.mp4,decaf instant coffee jar is moving to the right in the sunset over venice,decaf instant coffee jar is in the sunset over venice,24,decaf instant coffee jar,sunset over venice,right,images,03847,/nfs/yban/dataset/multi/rawdata/03847/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00630.mp4,elephant stuffed toy is moving to the right in the bridge over night pond,elephant stuffed toy is in the bridge over night pond,24,elephant stuffed toy,bridge over night pond,right,left_videos,00630,/nfs/yban/dataset/multi/rawdata/00630/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02661.mp4,pair of latex gloves is moving to the right in the terrace at lythwood,pair of latex gloves is in the terrace at lythwood,24,pair of latex gloves,terrace at lythwood,right,images_right_videos_left_videos,02661,/nfs/yban/dataset/multi/rawdata/02661/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01816.mp4,a blue bath towel is moving to the right in the meadow in autumn,a blue bath towel is in the meadow in autumn,24,a blue bath towel,meadow in autumn,right,right_videos,01816,/nfs/yban/dataset/multi/rawdata/01816/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00754.mp4,pair of latex gloves is moving to the right in the square in palermo city,pair of latex gloves is in the square in palermo city,24,pair of latex gloves,square in palermo city,right,images_right_videos_left_videos,00754,/nfs/yban/dataset/multi/rawdata/00754/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07499.mp4,bottle of bronzer is moving to the right in the the serene blue lagoon,bottle of bronzer is in the the serene blue lagoon,24,bottle of bronzer,the serene blue lagoon,right,images_left_videos,07499,/nfs/yban/dataset/multi/rawdata/07499/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03923.mp4,yellow school bus is moving to the left in the cliff top in white,yellow school bus is in the cliff top in white,24,yellow school bus,cliff top in white,left,right_videos,03923,/nfs/yban/dataset/multi/rawdata/03923/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01972.mp4,paisley patterned pencil case is moving to the right in the the serene blue lagoon,paisley patterned pencil case is in the the serene blue lagoon,24,paisley patterned pencil case,the serene blue lagoon,right,images_left_videos,01972,/nfs/yban/dataset/multi/rawdata/01972/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04692.mp4,black ink cartridge is moving to the left in the ground in autumn,black ink cartridge is in the ground in autumn,24,black ink cartridge,ground in autumn,left,images,04692,/nfs/yban/dataset/multi/rawdata/04692/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02705.mp4,red dish drying mat is moving to the right in the cliff along the shoreline,red dish drying mat is in the cliff along the shoreline,24,red dish drying mat,cliff along the shoreline,right,images_left_videos,02705,/nfs/yban/dataset/multi/rawdata/02705/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06913.mp4,mmo gaming mouse is moving to the left in the missile launch facility,mmo gaming mouse is in the missile launch facility,24,mmo gaming mouse,missile launch facility,left,left_videos,06913,/nfs/yban/dataset/multi/rawdata/06913/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00884.mp4,red handheld scissors is moving to the left in the empty little house,red handheld scissors is in the empty little house,24,red handheld scissors,empty little house,left,images_right_videos_left_videos,00884,/nfs/yban/dataset/multi/rawdata/00884/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05764.mp4,yellow/blue bowl is moving to the right in the entrance to the subway,yellow/blue bowl is in the entrance to the subway,24,yellow/blue bowl,entrance to the subway,right,right_videos_left_videos,05764,/nfs/yban/dataset/multi/rawdata/05764/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04942.mp4,red dish drying mat is moving to the left in the dawn at bell park,red dish drying mat is in the dawn at bell park,24,red dish drying mat,dawn at bell park,left,images_left_videos,04942,/nfs/yban/dataset/multi/rawdata/04942/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05600.mp4,aggravation board game is moving to the right in the entrance to the subway,aggravation board game is in the entrance to the subway,24,aggravation board game,entrance to the subway,right,right_videos,05600,/nfs/yban/dataset/multi/rawdata/05600/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03797.mp4,black wireless speaker is moving to the right in the entrance to the subway,black wireless speaker is in the entrance to the subway,24,black wireless speaker,entrance to the subway,right,left_videos,03797,/nfs/yban/dataset/multi/rawdata/03797/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06877.mp4,yellow/blue bowl is moving to the left in the cliff top in white,yellow/blue bowl is in the cliff top in white,24,yellow/blue bowl,cliff top in white,left,right_videos_left_videos,06877,/nfs/yban/dataset/multi/rawdata/06877/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04826.mp4,"toy airplane with pilot is moving to the left in the tranquil hilltop.","toy airplane with pilot is in the tranquil hilltop.",24,toy airplane with pilot,"tranquil hilltop.",left,images,04826,/nfs/yban/dataset/multi/rawdata/04826/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07651.mp4,pair of latex gloves is moving to the left in the lost city ruins,pair of latex gloves is in the lost city ruins,24,pair of latex gloves,lost city ruins,left,images_right_videos_left_videos,07651,/nfs/yban/dataset/multi/rawdata/07651/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02320.mp4,can opener tool is moving to the left in the slipway abandoned,can opener tool is in the slipway abandoned,24,can opener tool,slipway abandoned,left,images_right_videos,02320,/nfs/yban/dataset/multi/rawdata/02320/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00371.mp4,wooden abc blocks with wagon is moving to the right in the square in palermo city,wooden abc blocks with wagon is in the square in palermo city,24,wooden abc blocks with wagon,square in palermo city,right,none,00371,/nfs/yban/dataset/multi/rawdata/00371/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02244.mp4,bottle of bronzer is moving to the left in the the serene blue lagoon,bottle of bronzer is in the the serene blue lagoon,24,bottle of bronzer,the serene blue lagoon,left,images_left_videos,02244,/nfs/yban/dataset/multi/rawdata/02244/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05189.mp4,yellow school bus is moving to the right in the hamburg central station,yellow school bus is in the hamburg central station,24,yellow school bus,hamburg central station,right,right_videos,05189,/nfs/yban/dataset/multi/rawdata/05189/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06382.mp4,mmo gaming mouse is moving to the left in the urban courtyard scene,mmo gaming mouse is in the urban courtyard scene,24,mmo gaming mouse,urban courtyard scene,left,left_videos,06382,/nfs/yban/dataset/multi/rawdata/06382/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00215.mp4,bottle of bronzer is moving to the right in the meadow in the evening,bottle of bronzer is in the meadow in the evening,24,bottle of bronzer,meadow in the evening,right,images_left_videos,00215,/nfs/yban/dataset/multi/rawdata/00215/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07274.mp4,wooden abc blocks with wagon is moving to the right in the cozy cafe scene,wooden abc blocks with wagon is in the cozy cafe scene,24,wooden abc blocks with wagon,cozy cafe scene,right,none,07274,/nfs/yban/dataset/multi/rawdata/07274/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05225.mp4,a can of coffee is moving to the right in the bridge over cedar creek,a can of coffee is in the bridge over cedar creek,24,a can of coffee,bridge over cedar creek,right,left_videos,05225,/nfs/yban/dataset/multi/rawdata/05225/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07310.mp4,sturdy torchlight is moving to the left in the empty little house,sturdy torchlight is in the empty little house,24,sturdy torchlight,empty little house,left,right_videos,07310,/nfs/yban/dataset/multi/rawdata/07310/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01287.mp4,pack of coffee capsules is moving to the left in the slipway abandoned,pack of coffee capsules is in the slipway abandoned,24,pack of coffee capsules,slipway abandoned,left,right_videos_left_videos,01287,/nfs/yban/dataset/multi/rawdata/01287/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05341.mp4,red handheld scissors is moving to the left in the dawn in venice,red handheld scissors is in the dawn in venice,24,red handheld scissors,dawn in venice,left,images_right_videos_left_videos,05341,/nfs/yban/dataset/multi/rawdata/05341/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08340.mp4,black ink cartridge is moving to the right in the rocky river scene,black ink cartridge is in the rocky river scene,24,black ink cartridge,rocky river scene,right,images,08340,/nfs/yban/dataset/multi/rawdata/08340/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08224.mp4,blue bath sheet is moving to the left in the umhlanga's sunrise scene,blue bath sheet is in the umhlanga's sunrise scene,24,blue bath sheet,umhlanga's sunrise scene,left,right_videos_left_videos,08224,/nfs/yban/dataset/multi/rawdata/08224/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06065.mp4,brown handmade hat is moving to the right in the luxurious indoor swimming pool,brown handmade hat is in the luxurious indoor swimming pool,24,brown handmade hat,luxurious indoor swimming pool,right,images_right_videos_left_videos,06065,/nfs/yban/dataset/multi/rawdata/06065/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04034.mp4,"decaf instant coffee jar is moving to the left in the peaceful courtyard.","decaf instant coffee jar is in the peaceful courtyard.",24,decaf instant coffee jar,"peaceful courtyard.",left,images,04034,/nfs/yban/dataset/multi/rawdata/04034/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06101.mp4,pack of coffee capsules is moving to the right in the an oriental garden scene,pack of coffee capsules is in the an oriental garden scene,24,pack of coffee capsules,an oriental garden scene,right,right_videos_left_videos,06101,/nfs/yban/dataset/multi/rawdata/06101/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00096.mp4,mocha plant container is moving to the left in the an oriental garden scene,mocha plant container is in the an oriental garden scene,24,mocha plant container,an oriental garden scene,left,images_right_videos,00096,/nfs/yban/dataset/multi/rawdata/00096/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04150.mp4,great white shark is moving to the right in the small recording studio,great white shark is in the small recording studio,24,great white shark,small recording studio,right,images_right_videos,04150,/nfs/yban/dataset/multi/rawdata/04150/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03131.mp4,bottle of bronzer is moving to the left in the gothic manor mansion,bottle of bronzer is in the gothic manor mansion,24,bottle of bronzer,gothic manor mansion,left,images_left_videos,03131,/nfs/yban/dataset/multi/rawdata/03131/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01160.mp4,red handheld scissors is moving to the right in the cliff along the shoreline,red handheld scissors is in the cliff along the shoreline,24,red handheld scissors,cliff along the shoreline,right,images_right_videos_left_videos,01160,/nfs/yban/dataset/multi/rawdata/01160/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04398.mp4,blue school backpack is moving to the right in the dresden's georgentor gate,blue school backpack is in the dresden's georgentor gate,24,blue school backpack,dresden's georgentor gate,right,images_left_videos,04398,/nfs/yban/dataset/multi/rawdata/04398/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03055.mp4,round cake pan is moving to the right in the factory yard scene,round cake pan is in the factory yard scene,24,round cake pan,factory yard scene,right,none,03055,/nfs/yban/dataset/multi/rawdata/03055/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07193.mp4,blue bath sheet is moving to the left in the peaceful riverside walk,blue bath sheet is in the peaceful riverside walk,24,blue bath sheet,peaceful riverside walk,left,right_videos_left_videos,07193,/nfs/yban/dataset/multi/rawdata/07193/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01004.mp4,a blue bath towel is moving to the right in the lost city ruins,a blue bath towel is in the lost city ruins,24,a blue bath towel,lost city ruins,right,right_videos,01004,/nfs/yban/dataset/multi/rawdata/01004/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09151.mp4,toy airplane with pilot is moving to the right in the basement of sepulchral chapel,toy airplane with pilot is in the basement of sepulchral chapel,24,toy airplane with pilot,basement of sepulchral chapel,right,images,09151,/nfs/yban/dataset/multi/rawdata/09151/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09035.mp4,round cake pan is moving to the right in the stream flowing by,round cake pan is in the stream flowing by,24,round cake pan,stream flowing by,right,none,09035,/nfs/yban/dataset/multi/rawdata/09035/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08733.mp4,round cake pan is moving to the left in the slipway abandoned,round cake pan is in the slipway abandoned,24,round cake pan,slipway abandoned,left,none,08733,/nfs/yban/dataset/multi/rawdata/08733/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09569.mp4,red handheld scissors is moving to the right in the meadow in autumn,red handheld scissors is in the meadow in autumn,24,red handheld scissors,meadow in autumn,right,images_right_videos_left_videos,09569,/nfs/yban/dataset/multi/rawdata/09569/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09915.mp4,sturdy torchlight is moving to the left in the dawn at bell park,sturdy torchlight is in the dawn at bell park,24,sturdy torchlight,dawn at bell park,left,right_videos,09915,/nfs/yban/dataset/multi/rawdata/09915/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08657.mp4,mocha plant container is moving to the right in the dawn in venice,mocha plant container is in the dawn in venice,24,mocha plant container,dawn in venice,right,images_right_videos,08657,/nfs/yban/dataset/multi/rawdata/08657/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09871.mp4,red fabric cube is moving to the left in the square in palermo city,red fabric cube is in the square in palermo city,24,red fabric cube,square in palermo city,left,images,09871,/nfs/yban/dataset/multi/rawdata/09871/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00702.mp4,blue bath sheet is moving to the left in the an oriental garden scene,blue bath sheet is in the an oriental garden scene,24,blue bath sheet,an oriental garden scene,left,right_videos_left_videos,00702,/nfs/yban/dataset/multi/rawdata/00702/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01558.mp4,sturdy torchlight is moving to the left in the entrance to the subway,sturdy torchlight is in the entrance to the subway,24,sturdy torchlight,entrance to the subway,left,right_videos,01558,/nfs/yban/dataset/multi/rawdata/01558/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03975.mp4,black ink cartridge is moving to the right in the factory yard scene,black ink cartridge is in the factory yard scene,24,black ink cartridge,factory yard scene,right,images,03975,/nfs/yban/dataset/multi/rawdata/03975/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01924.mp4,pair of latex gloves is moving to the left in the mutianyu great wall,pair of latex gloves is in the mutianyu great wall,24,pair of latex gloves,mutianyu great wall,left,images_right_videos_left_videos,01924,/nfs/yban/dataset/multi/rawdata/01924/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03509.mp4,red gaming headset is moving to the right in the peaceful riverside walk,red gaming headset is in the peaceful riverside walk,24,red gaming headset,peaceful riverside walk,right,right_videos_left_videos,03509,/nfs/yban/dataset/multi/rawdata/03509/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02753.mp4,yellow/blue bowl is moving to the right in the plaza of shadows,yellow/blue bowl is in the plaza of shadows,24,yellow/blue bowl,plaza of shadows,right,right_videos_left_videos,02753,/nfs/yban/dataset/multi/rawdata/02753/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03811.mp4,toy airplane with pilot is moving to the right in the plaza of shadows,toy airplane with pilot is in the plaza of shadows,24,toy airplane with pilot,plaza of shadows,right,images,03811,/nfs/yban/dataset/multi/rawdata/03811/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05986.mp4,blue bath sheet is moving to the right in the an oriental garden scene,blue bath sheet is in the an oriental garden scene,24,blue bath sheet,an oriental garden scene,right,right_videos_left_videos,05986,/nfs/yban/dataset/multi/rawdata/05986/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00666.mp4,a black hammer is moving to the left in the small recording studio,a black hammer is in the small recording studio,24,a black hammer,small recording studio,left,images_right_videos_left_videos,00666,/nfs/yban/dataset/multi/rawdata/00666/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02637.mp4,yellow/blue bowl is moving to the left in the empty little house,yellow/blue bowl is in the empty little house,24,yellow/blue bowl,empty little house,left,right_videos_left_videos,02637,/nfs/yban/dataset/multi/rawdata/02637/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01840.mp4,yellow school bus is moving to the right in the adams' place bridge,yellow school bus is in the adams' place bridge,24,yellow school bus,adams' place bridge,right,right_videos,01840,/nfs/yban/dataset/multi/rawdata/01840/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05656.mp4,black ink cartridge is moving to the right in the rocky river scene,black ink cartridge is in the rocky river scene,24,black ink cartridge,rocky river scene,right,images,05656,/nfs/yban/dataset/multi/rawdata/05656/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06821.mp4,black wireless speaker is moving to the left in the slipway abandoned,black wireless speaker is in the slipway abandoned,24,black wireless speaker,slipway abandoned,left,left_videos,06821,/nfs/yban/dataset/multi/rawdata/06821/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04870.mp4,red gaming headset is moving to the right in the bridge over cedar creek,red gaming headset is in the bridge over cedar creek,24,red gaming headset,bridge over cedar creek,right,right_videos_left_videos,04870,/nfs/yban/dataset/multi/rawdata/04870/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01790.mp4,red handheld scissors is moving to the left in the factory yard scene,red handheld scissors is in the factory yard scene,24,red handheld scissors,factory yard scene,left,images_right_videos_left_videos,01790,/nfs/yban/dataset/multi/rawdata/01790/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07607.mp4,wooden abc blocks with wagon is moving to the left in the plaza of shadows,wooden abc blocks with wagon is in the plaza of shadows,24,wooden abc blocks with wagon,plaza of shadows,left,none,07607,/nfs/yban/dataset/multi/rawdata/07607/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04568.mp4,a can of coffee is moving to the right in the slipway abandoned,a can of coffee is in the slipway abandoned,24,a can of coffee,slipway abandoned,right,left_videos,04568,/nfs/yban/dataset/multi/rawdata/04568/rgba_00010.png,10,tbc,tbc
