path,text_video,text_image,num_frames,object,velcoities,movement_speed,background,split_name,id,image_path,image_selecting,usage
/nfs/yban/dataset/multi_obj/videos/video_04142.mp4,wooden abc blocks with wagon and a black hammer are dropping in the lost city ruins,wooden abc blocks with wagon and a black hammer in the lost city ruins,24,"['wooden abc blocks with wagon', 'a black hammer']","[[-1.265658974647522, 4.9753289222717285, 0.0], [-3.811332941055298, 1.2384823560714722, 0.0]]",6.070548996567562,lost city ruins,dynamic,04142,/nfs/yban/dataset/multi_obj/rawdata/04142/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_06113.mp4,bottle of bronzer and sturdy torchlight are dropping in the rathaus town hall,bottle of bronzer and sturdy torchlight in the rathaus town hall,24,"['bottle of bronzer', 'sturdy torchlight']","[[-3.5150251388549805, -0.13519123196601868, 0.0], [3.2571966648101807, 2.3421356678009033, 0.0]]",7.72108649883556,rathaus town hall,dynamic,06113,/nfs/yban/dataset/multi_obj/rawdata/06113/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_18877.mp4,red handheld scissors and red handheld scissors are dropping in the motel made of wood,red handheld scissors and red handheld scissors in the motel made of wood,24,"['red handheld scissors', 'red handheld scissors']","[[0.725141704082489, 3.347606897354126, 0.0], [-1.7343260049819946, -4.594603538513184, 0.0]]",3.2072945293040513,motel made of wood,both,18877,/nfs/yban/dataset/multi_obj/rawdata/18877/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_00084.mp4,pair of latex gloves and black wireless speaker are dropping in the norwegian city bergen,pair of latex gloves and black wireless speaker in the norwegian city bergen,24,"['pair of latex gloves', 'black wireless speaker']","[[2.192823886871338, -2.3246166706085205, 0.0], [-2.6421375274658203, 2.6099987030029297, 0.0]]",5.9411875387057425,norwegian city bergen,static,00084,/nfs/yban/dataset/multi_obj/rawdata/00084/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_07349.mp4,elephant stuffed toy and a can of coffee are dropping in the dawn at bell park,elephant stuffed toy and a can of coffee in the dawn at bell park,24,"['elephant stuffed toy', 'a can of coffee']","[[0.8636470437049866, 0.2852097153663635, 0.0], [1.1043190956115723, -3.0140416622161865, 0.0]]",7.455909037385074,dawn at bell park,static,07349,/nfs/yban/dataset/multi_obj/rawdata/07349/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_08352.mp4,bottle of bronzer and yellow/blue bowl are dropping in the plaza of shadows,bottle of bronzer and yellow/blue bowl in the plaza of shadows,24,"['bottle of bronzer', 'yellow/blue bowl']","[[2.9690136909484863, 2.0250513553619385, 0.0], [2.5625412464141846, -4.3126654624938965, 0.0]]",6.59207289235856,plaza of shadows,dynamic,08352,/nfs/yban/dataset/multi_obj/rawdata/08352/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_09108.mp4,pack of coffee capsules and toy airplane with pilot are dropping in the hilly terrain scene,pack of coffee capsules and toy airplane with pilot in the hilly terrain scene,24,"['pack of coffee capsules', 'toy airplane with pilot']","[[-0.5857028365135193, 3.0240094661712646, 0.0], [-1.0130841732025146, -1.8833307027816772, 0.0]]",4.728378930213107,hilly terrain scene,both,09108,/nfs/yban/dataset/multi_obj/rawdata/09108/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_15441.mp4,a can of coffee and mocha plant container are dropping in the norwegian city bergen,a can of coffee and mocha plant container in the norwegian city bergen,24,"['a can of coffee', 'mocha plant container']","[[-2.9642772674560547, 1.550244927406311, 0.0], [7.231560230255127, -4.264386177062988, 0.0]]",0.7066117953097697,norwegian city bergen,static,15441,/nfs/yban/dataset/multi_obj/rawdata/15441/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_17410.mp4,red handheld scissors and decaf instant coffee jar are dropping in the klinge's castle,red handheld scissors and decaf instant coffee jar in the klinge's castle,24,"['red handheld scissors', 'decaf instant coffee jar']","[[-2.2509424686431885, -0.5222633481025696, 0.0], [0.0254832673817873, -4.725998878479004, 0.0]]",5.8397716036767635,klinge's castle,both,17410,/nfs/yban/dataset/multi_obj/rawdata/17410/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_11587.mp4,red gaming headset and a black hammer are dropping in the cave in the forest,red gaming headset and a black hammer in the cave in the forest,24,"['red gaming headset', 'a black hammer']","[[0.22637541592121124, -0.3154338598251343, 0.0], [-0.6615831851959229, 1.8660252094268799, 0.0]]",3.6625356629077404,cave in the forest,dynamic,11587,/nfs/yban/dataset/multi_obj/rawdata/11587/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_15525.mp4,brown handmade hat and red handheld scissors are dropping in the idyllic countryside view,brown handmade hat and red handheld scissors in the idyllic countryside view,24,"['brown handmade hat', 'red handheld scissors']","[[3.4073612689971924, -2.2482473850250244, 0.0], [-4.581171989440918, 4.093710422515869, 0.0]]",7.686649441572212,idyllic countryside view,both,15525,/nfs/yban/dataset/multi_obj/rawdata/15525/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_17908.mp4,pair of latex gloves and mmo gaming mouse are dropping in the a veranda view,pair of latex gloves and mmo gaming mouse in the a veranda view,24,"['pair of latex gloves', 'mmo gaming mouse']","[[-4.593531608581543, -1.715203046798706, 0.0], [-2.6752560138702393, 7.510318756103516, 0.0]]",2.7069701647787516,a veranda view,static,17908,/nfs/yban/dataset/multi_obj/rawdata/17908/rgba_00005.png,5,tbc
/nfs/yban/dataset/multi_obj/videos/video_08236.mp4,toy airplane with pilot and red handheld scissors are dropping in the norwegian city bergen,toy airplane with pilot and red handheld scissors in the norwegian city bergen,24,"['toy airplane with pilot', 'red handheld scissors']","[[0.3920457661151886, 0.709896981716156, 0.0], [3.032475471496582, -3.3357043266296387, 0.0]]",3.9319177770761726,norwegian city bergen,both,08236,/nfs/yban/dataset/multi_obj/rawdata/08236/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_15959.mp4,red fabric cube and red gaming headset are dropping in the small studio room,red fabric cube and red gaming headset in the small studio room,24,"['red fabric cube', 'red gaming headset']","[[-4.903994083404541, -2.006432056427002, 0.0], [4.7934184074401855, -3.4824583530426025, 0.0]]",6.590877960217066,small studio room,dynamic,15959,/nfs/yban/dataset/multi_obj/rawdata/15959/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_17574.mp4,yellow school bus and elephant stuffed toy are dropping in the passage made of glass,yellow school bus and elephant stuffed toy in the passage made of glass,24,"['yellow school bus', 'elephant stuffed toy']","[[2.7484450340270996, 0.9664926528930664, 0.0], [-2.1702747344970703, 2.7823619842529297, 0.0]]",2.9427089979985395,passage made of glass,static,17574,/nfs/yban/dataset/multi_obj/rawdata/17574/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_16482.mp4,mocha plant container and yellow school bus are dropping in the dry canal bed,mocha plant container and yellow school bus in the dry canal bed,24,"['mocha plant container', 'yellow school bus']","[[-5.087340354919434, -1.7861132621765137, 0.0], [3.9908647537231445, 2.0508086681365967, 0.0]]",2.9871153607112433,dry canal bed,static,16482,/nfs/yban/dataset/multi_obj/rawdata/16482/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_12938.mp4,red handheld scissors and brown handmade hat are dropping in the vondelpark on a sunny day,red handheld scissors and brown handmade hat in the vondelpark on a sunny day,24,"['red handheld scissors', 'brown handmade hat']","[[1.0780704021453857, 6.548666477203369, 0.0], [-2.7766919136047363, -2.0230367183685303, 0.0]]",6.809415671021115,vondelpark on a sunny day,both,12938,/nfs/yban/dataset/multi_obj/rawdata/12938/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_10515.mp4,aggravation board game and blue bath sheet are dropping in the ulm minster cathedral,aggravation board game and blue bath sheet in the ulm minster cathedral,24,"['aggravation board game', 'blue bath sheet']","[[0.6540939807891846, 2.2652716636657715, 0.0], [5.071039199829102, -2.9823098182678223, 0.0]]",4.772951729696732,ulm minster cathedral,static,10515,/nfs/yban/dataset/multi_obj/rawdata/10515/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_15689.mp4,blue school backpack and a blue bath towel are dropping in the park for learners,blue school backpack and a blue bath towel in the park for learners,24,"['blue school backpack', 'a blue bath towel']","[[2.8962740898132324, 2.4650440216064453, 0.0], [-1.3151317834854126, -0.22703400254249573, 0.0]]",5.600631821759205,park for learners,both,15689,/nfs/yban/dataset/multi_obj/rawdata/15689/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_12544.mp4,mocha plant container and a can of coffee are dropping in the small recording studio,mocha plant container and a can of coffee in the small recording studio,24,"['mocha plant container', 'a can of coffee']","[[-1.079832673072815, -1.3780611753463745, 0.0], [-3.274796485900879, -0.3662444055080414, 0.0]]",2.4396400390527013,small recording studio,static,12544,/nfs/yban/dataset/multi_obj/rawdata/12544/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_10969.mp4,red handheld scissors and red handheld scissors are dropping in the an oriental garden scene,red handheld scissors and red handheld scissors in the an oriental garden scene,24,"['red handheld scissors', 'red handheld scissors']","[[-1.4897230863571167, 1.542454719543457, 0.0], [3.608175039291382, 1.700400948524475, 0.0]]",7.969132202925507,an oriental garden scene,both,10969,/nfs/yban/dataset/multi_obj/rawdata/10969/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_10471.mp4,a can of coffee and yellow school bus are dropping in the industrial pipe and valve,a can of coffee and yellow school bus in the industrial pipe and valve,24,"['a can of coffee', 'yellow school bus']","[[3.545898199081421, -3.211540699005127, 0.0], [0.15630580484867096, 8.010626792907715, 0.0]]",7.459563375349369,industrial pipe and valve,static,10471,/nfs/yban/dataset/multi_obj/rawdata/10471/rgba_00014.png,14,tbc
/nfs/yban/dataset/multi_obj/videos/video_12420.mp4,can opener tool and sturdy torchlight are dropping in the artist's creative workshop,can opener tool and sturdy torchlight in the artist's creative workshop,24,"['can opener tool', 'sturdy torchlight']","[[-1.66533362865448, 1.0403611660003662, 0.0], [4.590222358703613, 6.290355205535889, 0.0]]",0.650776260321094,artist's creative workshop,dynamic,12420,/nfs/yban/dataset/multi_obj/rawdata/12420/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_05237.mp4,blue school backpack and red handheld scissors are dropping in the vondelpark on a sunny day,blue school backpack and red handheld scissors in the vondelpark on a sunny day,24,"['blue school backpack', 'red handheld scissors']","[[1.0088180303573608, 0.8662694692611694, 0.0], [-0.19174683094024658, -0.4768892526626587, 0.0]]",2.9696938885655966,vondelpark on a sunny day,both,05237,/nfs/yban/dataset/multi_obj/rawdata/05237/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_18524.mp4,decaf instant coffee jar and round cake pan are dropping in the canteen in abandoned factory,decaf instant coffee jar and round cake pan in the canteen in abandoned factory,24,"['decaf instant coffee jar', 'round cake pan']","[[1.7042264938354492, 1.3957197666168213, 0.0], [-3.8588900566101074, -1.9177829027175903, 0.0]]",2.3681072432090637,canteen in abandoned factory,both,18524,/nfs/yban/dataset/multi_obj/rawdata/18524/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_18958.mp4,blue bath sheet and paisley patterned pencil case are dropping in the motel made of wood,blue bath sheet and paisley patterned pencil case in the motel made of wood,24,"['blue bath sheet', 'paisley patterned pencil case']","[[-0.11371228843927383, -1.898036003112793, 0.0], [-3.021371603012085, 3.163806915283203, 0.0]]",3.419452944982522,motel made of wood,static,18958,/nfs/yban/dataset/multi_obj/rawdata/18958/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_07266.mp4,yellow/blue bowl and black ink cartridge are dropping in the ground in autumn,yellow/blue bowl and black ink cartridge in the ground in autumn,24,"['yellow/blue bowl', 'black ink cartridge']","[[2.4935524463653564, 2.0010569095611572, 0.0], [2.5532290935516357, -3.210496187210083, 0.0]]",7.3884007429233405,ground in autumn,dynamic,07266,/nfs/yban/dataset/multi_obj/rawdata/07266/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_18440.mp4,black wireless speaker and mmo gaming mouse are dropping in the gothic manor mansion,black wireless speaker and mmo gaming mouse in the gothic manor mansion,24,"['black wireless speaker', 'mmo gaming mouse']","[[-1.6894837617874146, -0.7363219857215881, 0.0], [-1.0700982809066772, 4.9826765060424805, 0.0]]",3.3529553880219867,gothic manor mansion,static,18440,/nfs/yban/dataset/multi_obj/rawdata/18440/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_04109.mp4,blue school backpack and round cake pan are dropping in the reinforced concrete structure,blue school backpack and round cake pan in the reinforced concrete structure,24,"['blue school backpack', 'round cake pan']","[[0.8076207637786865, 3.6619958877563477, 0.0], [-1.358125925064087, -2.279445171356201, 0.0]]",2.016587557245729,reinforced concrete structure,both,04109,/nfs/yban/dataset/multi_obj/rawdata/04109/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_05353.mp4,lightweight running shoe and toy airplane with pilot are dropping in the park for learners,lightweight running shoe and toy airplane with pilot in the park for learners,24,"['lightweight running shoe', 'toy airplane with pilot']","[[2.72273325920105, -4.4234724044799805, 0.0], [3.378156900405884, -2.263408660888672, 0.0]]",0.07666328780744269,park for learners,both,05353,/nfs/yban/dataset/multi_obj/rawdata/05353/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_07302.mp4,aggravation board game and mocha plant container are dropping in the canteen in abandoned factory,aggravation board game and mocha plant container in the canteen in abandoned factory,24,"['aggravation board game', 'mocha plant container']","[[-0.8595800995826721, 0.7928473353385925, 0.0], [2.6106956005096436, 2.574631929397583, 0.0]]",2.3138622426470707,canteen in abandoned factory,static,07302,/nfs/yban/dataset/multi_obj/rawdata/07302/rgba_00014.png,14,tbc
/nfs/yban/dataset/multi_obj/videos/video_06158.mp4,great white shark and great white shark are dropping in the grass at noon,great white shark and great white shark in the grass at noon,24,"['great white shark', 'great white shark']","[[-4.07340145111084, 1.6504443883895874, 0.0], [-0.7555795907974243, 4.015817642211914, 0.0]]",1.3196029562422087,grass at noon,dynamic,06158,/nfs/yban/dataset/multi_obj/rawdata/06158/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_01295.mp4,aggravation board game and pair of latex gloves are dropping in the luxurious indoor swimming pool,aggravation board game and pair of latex gloves in the luxurious indoor swimming pool,24,"['aggravation board game', 'pair of latex gloves']","[[-4.941906929016113, -1.477933406829834, 0.0], [-1.448789119720459, 4.999912261962891, 0.0]]",4.514889910402222,luxurious indoor swimming pool,static,01295,/nfs/yban/dataset/multi_obj/rawdata/01295/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_00363.mp4,bottle of bronzer and great white shark are dropping in the missile launch facility,bottle of bronzer and great white shark in the missile launch facility,24,"['bottle of bronzer', 'great white shark']","[[2.6736700534820557, -0.3086211681365967, 0.0], [0.4871509373188019, -0.4954078793525696, 0.0]]",5.016242820758047,missile launch facility,dynamic,00363,/nfs/yban/dataset/multi_obj/rawdata/00363/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_01139.mp4,a blue bath towel and red handheld scissors are dropping in the dry canal bed,a blue bath towel and red handheld scissors in the dry canal bed,24,"['a blue bath towel', 'red handheld scissors']","[[-2.3752028942108154, -0.3952786922454834, 0.0], [0.35309267044067383, -2.1336851119995117, 0.0]]",1.2829253776859035,dry canal bed,both,01139,/nfs/yban/dataset/multi_obj/rawdata/01139/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_03168.mp4,aggravation board game and yellow school bus are dropping in the bridge in tears of steel,aggravation board game and yellow school bus in the bridge in tears of steel,24,"['aggravation board game', 'yellow school bus']","[[5.286212921142578, 4.449476718902588, 0.0], [-0.48172491788864136, 1.5648049116134644, 0.0]]",7.293067892886321,bridge in tears of steel,static,03168,/nfs/yban/dataset/multi_obj/rawdata/03168/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_02332.mp4,a can of coffee and aggravation board game are dropping in the reinforced concrete structure,a can of coffee and aggravation board game in the reinforced concrete structure,24,"['a can of coffee', 'aggravation board game']","[[0.16414150595664978, 6.352588176727295, 0.0], [0.3471015691757202, -4.837946891784668, 0.0]]",0.9200759719174174,reinforced concrete structure,static,02332,/nfs/yban/dataset/multi_obj/rawdata/02332/rgba_00011.png,11,tbc
/nfs/yban/dataset/multi_obj/videos/video_06390.mp4,a blue bath towel and round cake pan are dropping in the wintery roadside in rural area,a blue bath towel and round cake pan in the wintery roadside in rural area,24,"['a blue bath towel', 'round cake pan']","[[5.319325923919678, 3.3776001930236816, 0.0], [0.9233323931694031, 1.9012900590896606, 0.0]]",0.8418401336377306,wintery roadside in rural area,both,06390,/nfs/yban/dataset/multi_obj/rawdata/06390/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_00207.mp4,pack of coffee capsules and a blue bath towel are dropping in the christmas photo studio,pack of coffee capsules and a blue bath towel in the christmas photo studio,24,"['pack of coffee capsules', 'a blue bath towel']","[[1.5971230268478394, 1.3257439136505127, 0.0], [0.6808722615242004, 1.0480259656906128, 0.0]]",0.626987789851503,christmas photo studio,both,00207,/nfs/yban/dataset/multi_obj/rawdata/00207/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_02256.mp4,mocha plant container and aggravation board game are dropping in the cathedral in miniature,mocha plant container and aggravation board game in the cathedral in miniature,24,"['mocha plant container', 'aggravation board game']","[[-4.415447235107422, -1.9466661214828491, 0.0], [0.625487744808197, 3.0010437965393066, 0.0]]",2.110327625593137,cathedral in miniature,static,02256,/nfs/yban/dataset/multi_obj/rawdata/02256/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_18688.mp4,elephant stuffed toy and pair of latex gloves are dropping in the courtyard in the city,elephant stuffed toy and pair of latex gloves in the courtyard in the city,24,"['elephant stuffed toy', 'pair of latex gloves']","[[-4.0850443840026855, 2.7896227836608887, 0.0], [2.7602531909942627, 0.22111783921718597, 0.0]]",6.451415838427481,courtyard in the city,static,18688,/nfs/yban/dataset/multi_obj/rawdata/18688/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_01863.mp4,round cake pan and brown handmade hat are dropping in the a veranda view,round cake pan and brown handmade hat in the a veranda view,24,"['round cake pan', 'brown handmade hat']","[[-0.645047664642334, 0.444390207529068, 0.0], [3.7203149795532227, 0.16015739738941193, 0.0]]",6.300284702598968,a veranda view,both,01863,/nfs/yban/dataset/multi_obj/rawdata/01863/rgba_00005.png,5,tbc
/nfs/yban/dataset/multi_obj/videos/video_04783.mp4,lightweight running shoe and toy airplane with pilot are dropping in the blaubeuren at night,lightweight running shoe and toy airplane with pilot in the blaubeuren at night,24,"['lightweight running shoe', 'toy airplane with pilot']","[[7.107485771179199, 3.592618465423584, 0.0], [4.782008171081543, 2.9323251247406006, 0.0]]",0.1641997218403306,blaubeuren at night,both,04783,/nfs/yban/dataset/multi_obj/rawdata/04783/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_19090.mp4,"yellow school bus and elephant stuffed toy are dropping in the quiet, private beach","yellow school bus and elephant stuffed toy in the quiet, private beach",24,"['yellow school bus', 'elephant stuffed toy']","[[-1.550327181816101, -0.5920144319534302, 0.0], [-5.502946376800537, 3.0484347343444824, 0.0]]",5.493402448138612,"quiet, private beach",static,19090,/nfs/yban/dataset/multi_obj/rawdata/19090/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_02614.mp4,pack of coffee capsules and decaf instant coffee jar are dropping in the christmas photo studio,pack of coffee capsules and decaf instant coffee jar in the christmas photo studio,24,"['pack of coffee capsules', 'decaf instant coffee jar']","[[6.170694351196289, -1.1163372993469238, 0.0], [-5.427051544189453, -5.817570686340332, 0.0]]",6.501152759882795,christmas photo studio,both,02614,/nfs/yban/dataset/multi_obj/rawdata/02614/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_07588.mp4,blue school backpack and pack of coffee capsules are dropping in the sanctuary in greenery,blue school backpack and pack of coffee capsules in the sanctuary in greenery,24,"['blue school backpack', 'pack of coffee capsules']","[[-1.5689388513565063, 5.086995601654053, 0.0], [-3.747220039367676, 0.6187927722930908, 0.0]]",7.826483308259533,sanctuary in greenery,both,07588,/nfs/yban/dataset/multi_obj/rawdata/07588/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_03832.mp4,black ink cartridge and can opener tool are dropping in the abandoned tank farm,black ink cartridge and can opener tool in the abandoned tank farm,24,"['black ink cartridge', 'can opener tool']","[[-0.15864790976047516, -1.010623812675476, 0.0], [-4.29435396194458, 0.7616374492645264, 0.0]]",2.4490885481213667,abandoned tank farm,dynamic,03832,/nfs/yban/dataset/multi_obj/rawdata/03832/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_02770.mp4,a can of coffee and pair of latex gloves are dropping in the the epping forest scene,a can of coffee and pair of latex gloves in the the epping forest scene,24,"['a can of coffee', 'pair of latex gloves']","[[-1.6311521530151367, 4.94743537902832, 0.0], [2.5523502826690674, 2.126878499984741, 0.0]]",2.755118086910171,the epping forest scene,static,02770,/nfs/yban/dataset/multi_obj/rawdata/02770/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_07890.mp4,a blue bath towel and red dish drying mat are dropping in the square in palermo city,a blue bath towel and red dish drying mat in the square in palermo city,24,"['a blue bath towel', 'red dish drying mat']","[[-4.7505998611450195, 1.4584368467330933, 0.0], [-3.7898640632629395, -3.628507137298584, 0.0]]",2.0449895924672834,square in palermo city,both,07890,/nfs/yban/dataset/multi_obj/rawdata/07890/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_01907.mp4,blue school backpack and red dish drying mat are dropping in the entrance to the subway,blue school backpack and red dish drying mat in the entrance to the subway,24,"['blue school backpack', 'red dish drying mat']","[[2.574233293533325, 0.1370149701833725, 0.0], [-1.4531261920928955, 5.150883674621582, 0.0]]",4.8800935541155726,entrance to the subway,both,01907,/nfs/yban/dataset/multi_obj/rawdata/01907/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_03956.mp4,toy airplane with pilot and lightweight running shoe are dropping in the gray-themed room,toy airplane with pilot and lightweight running shoe in the gray-themed room,24,"['toy airplane with pilot', 'lightweight running shoe']","[[0.03634404391050339, 0.14760209619998932, 0.0], [-0.3139525353908539, -0.691637396812439, 0.0]]",3.9090500444171026,gray-themed room,both,03956,/nfs/yban/dataset/multi_obj/rawdata/03956/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_04937.mp4,blue school backpack and red handheld scissors are dropping in the missile launch facility,blue school backpack and red handheld scissors in the missile launch facility,24,"['blue school backpack', 'red handheld scissors']","[[1.2097434997558594, 1.9725559949874878, 0.0], [-1.4803447723388672, -3.146867275238037, 0.0]]",4.108359926653594,missile launch facility,both,04937,/nfs/yban/dataset/multi_obj/rawdata/04937/rgba_00005.png,5,tbc
/nfs/yban/dataset/multi_obj/videos/video_07740.mp4,"a can of coffee and yellow school bus are dropping in the quiet, private beach","a can of coffee and yellow school bus in the quiet, private beach",24,"['a can of coffee', 'yellow school bus']","[[0.5141192078590393, -2.1714677810668945, 0.0], [-0.34113946557044983, 1.2480415105819702, 0.0]]",3.70633737535685,"quiet, private beach",static,07740,/nfs/yban/dataset/multi_obj/rawdata/07740/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_05711.mp4,pair of latex gloves and mmo gaming mouse are dropping in the cave with hikers,pair of latex gloves and mmo gaming mouse in the cave with hikers,24,"['pair of latex gloves', 'mmo gaming mouse']","[[-1.1045928001403809, -1.3476979732513428, 0.0], [-3.199345588684082, -0.4264947474002838, 0.0]]",1.8564692320811336,cave with hikers,static,05711,/nfs/yban/dataset/multi_obj/rawdata/05711/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_19258.mp4,toy airplane with pilot and lightweight running shoe are dropping in the park for learners,toy airplane with pilot and lightweight running shoe in the park for learners,24,"['toy airplane with pilot', 'lightweight running shoe']","[[2.723940372467041, 6.794377326965332, 0.0], [2.1920220851898193, 0.14058703184127808, 0.0]]",7.201736762913707,park for learners,both,19258,/nfs/yban/dataset/multi_obj/rawdata/19258/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_03686.mp4,red gaming headset and sturdy torchlight are dropping in the an oriental garden scene,red gaming headset and sturdy torchlight in the an oriental garden scene,24,"['red gaming headset', 'sturdy torchlight']","[[3.386214017868042, -4.680717945098877, 0.0], [-1.4794950485229492, -1.4935585260391235, 0.0]]",4.682256855746741,an oriental garden scene,dynamic,03686,/nfs/yban/dataset/multi_obj/rawdata/03686/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_06966.mp4,yellow school bus and blue bath sheet are dropping in the ground of teufelsberg,yellow school bus and blue bath sheet in the ground of teufelsberg,24,"['yellow school bus', 'blue bath sheet']","[[-0.719296932220459, 1.7628490924835205, 0.0], [6.011765480041504, -3.9857563972473145, 0.0]]",7.005596511398445,ground of teufelsberg,static,06966,/nfs/yban/dataset/multi_obj/rawdata/06966/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_18002.mp4,mocha plant container and aggravation board game are dropping in the dirt path in greenery,mocha plant container and aggravation board game in the dirt path in greenery,24,"['mocha plant container', 'aggravation board game']","[[2.6151747703552246, -2.898346185684204, 0.0], [-2.9121005535125732, -3.707369565963745, 0.0]]",6.195134328179174,dirt path in greenery,static,18002,/nfs/yban/dataset/multi_obj/rawdata/18002/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_07624.mp4,pack of coffee capsules and red handheld scissors are dropping in the motel made of wood,pack of coffee capsules and red handheld scissors in the motel made of wood,24,"['pack of coffee capsules', 'red handheld scissors']","[[-3.9405922889709473, -2.3002288341522217, 0.0], [-3.306198835372925, -1.7403182983398438, 0.0]]",7.398488918025259,motel made of wood,both,07624,/nfs/yban/dataset/multi_obj/rawdata/07624/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_04853.mp4,bottle of bronzer and red gaming headset are dropping in the cemetery in the snow,bottle of bronzer and red gaming headset in the cemetery in the snow,24,"['bottle of bronzer', 'red gaming headset']","[[-0.7112946510314941, -2.0413529872894287, 0.0], [-5.112817287445068, 0.42449110746383667, 0.0]]",7.252323769230068,cemetery in the snow,dynamic,04853,/nfs/yban/dataset/multi_obj/rawdata/04853/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_06802.mp4,a can of coffee and elephant stuffed toy are dropping in the clear day in syferfontein,a can of coffee and elephant stuffed toy in the clear day in syferfontein,24,"['a can of coffee', 'elephant stuffed toy']","[[0.20405294001102448, 4.455749034881592, 0.0], [4.7452921867370605, -2.9245100021362305, 0.0]]",6.415260961429063,clear day in syferfontein,static,06802,/nfs/yban/dataset/multi_obj/rawdata/06802/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_18166.mp4,red dish drying mat and red dish drying mat are dropping in the plaza of shadows,red dish drying mat and red dish drying mat in the plaza of shadows,24,"['red dish drying mat', 'red dish drying mat']","[[0.9711183905601501, -2.066911458969116, 0.0], [-0.5791454315185547, -0.5146937370300293, 0.0]]",1.3609720164649968,plaza of shadows,both,18166,/nfs/yban/dataset/multi_obj/rawdata/18166/rgba_00005.png,5,tbc
