path,text_video,text_image,num_frames,object,velcoities,background,split_name,id,image_path,image_selecting,usage
/fsx_ori/yban/dataset/multiple_64f/videos/video_01527.mp4,lightweight running shoe is dropping in the urban courtyard scene,lightweight running shoe in the urban courtyard scene,64,lightweight running shoe,"[[-0.7716541886329651, 1.8124136924743652, 0.0]]",urban courtyard scene,both,01527,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/01527/rgba_00044.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01527/rgba_00042.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01527/rgba_00045.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01527/rgba_00017.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01527/rgba_00020.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01527/rgba_00040.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01527/rgba_00002.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01527/rgba_00009.png']","[44, 42, 45, 17, 20, 40, 2, 9]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_03576.mp4,pack of coffee capsules is dropping in the ostrich on the road,pack of coffee capsules in the ostrich on the road,64,pack of coffee capsules,"[[3.894418478012085, 0.41829797625541687, 0.0]]",ostrich on the road,both,03576,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/03576/rgba_00051.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03576/rgba_00052.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03576/rgba_00063.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03576/rgba_00034.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03576/rgba_00057.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03576/rgba_00059.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03576/rgba_00064.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03576/rgba_00025.png']","[51, 52, 63, 34, 57, 59, 64, 25]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_01443.mp4,yellow school bus is dropping in the bridges over the railway,yellow school bus in the bridges over the railway,64,yellow school bus,"[[-1.195561408996582, 2.652587413787842, 0.0]]",bridges over the railway,static,01443,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/01443/rgba_00013.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01443/rgba_00019.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01443/rgba_00051.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01443/rgba_00007.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01443/rgba_00022.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01443/rgba_00050.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01443/rgba_00018.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/01443/rgba_00033.png']","[13, 19, 51, 7, 22, 50, 18, 33]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_00619.mp4,red dish drying mat is dropping in the gray-themed room,red dish drying mat in the gray-themed room,64,red dish drying mat,"[[-0.8769752383232117, 2.5079774856567383, 0.0]]",gray-themed room,both,00619,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/00619/rgba_00001.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00619/rgba_00015.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00619/rgba_00009.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00619/rgba_00047.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00619/rgba_00036.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00619/rgba_00031.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00619/rgba_00026.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00619/rgba_00021.png']","[1, 15, 9, 47, 36, 31, 26, 21]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_05585.mp4,bottle of bronzer is dropping in the roof of teufelsberg,bottle of bronzer in the roof of teufelsberg,64,bottle of bronzer,"[[1.2095398902893066, 0.20595093071460724, 0.0]]",roof of teufelsberg,dynamic,05585,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/05585/rgba_00020.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05585/rgba_00062.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05585/rgba_00058.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05585/rgba_00052.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05585/rgba_00027.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05585/rgba_00002.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05585/rgba_00015.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05585/rgba_00047.png']","[20, 62, 58, 52, 27, 2, 15, 47]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_02648.mp4,mocha plant container is dropping in the sunrise at blouberg,mocha plant container in the sunrise at blouberg,64,mocha plant container,"[[3.587763786315918, -3.559236526489258, 0.0]]",sunrise at blouberg,static,02648,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/02648/rgba_00037.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02648/rgba_00018.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02648/rgba_00036.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02648/rgba_00041.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02648/rgba_00043.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02648/rgba_00028.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02648/rgba_00042.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02648/rgba_00002.png']","[37, 18, 36, 41, 43, 28, 42, 2]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_18296.mp4,decaf instant coffee jar is dropping in the small studio scene,decaf instant coffee jar in the small studio scene,64,decaf instant coffee jar,"[[0.18236395716667175, -0.3519476056098938, 0.0]]",small studio scene,both,18296,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/18296/rgba_00028.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18296/rgba_00058.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18296/rgba_00013.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18296/rgba_00032.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18296/rgba_00001.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18296/rgba_00062.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18296/rgba_00031.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18296/rgba_00044.png']","[28, 58, 13, 32, 1, 62, 31, 44]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_03412.mp4,yellow/blue bowl is dropping in the courtyard in the city,yellow/blue bowl in the courtyard in the city,64,yellow/blue bowl,"[[2.7230286598205566, 4.204409122467041, 0.0]]",courtyard in the city,dynamic,03412,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/03412/rgba_00051.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03412/rgba_00040.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03412/rgba_00007.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03412/rgba_00013.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03412/rgba_00030.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03412/rgba_00025.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03412/rgba_00036.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03412/rgba_00034.png']","[51, 40, 7, 13, 30, 25, 36, 34]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_19360.mp4,aggravation board game is dropping in the small studio scene,aggravation board game in the small studio scene,64,aggravation board game,"[[5.718624114990234, 0.2395823448896408, 0.0]]",small studio scene,static,19360,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/19360/rgba_00030.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19360/rgba_00045.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19360/rgba_00049.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19360/rgba_00000.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19360/rgba_00025.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19360/rgba_00004.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19360/rgba_00053.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19360/rgba_00031.png']","[30, 45, 49, 0, 25, 4, 53, 31]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_05629.mp4,wooden abc blocks with wagon is dropping in the gothic manor mansion,wooden abc blocks with wagon in the gothic manor mansion,64,wooden abc blocks with wagon,"[[2.5255632400512695, -1.2436623573303223, 0.0]]",gothic manor mansion,dynamic,05629,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/05629/rgba_00021.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05629/rgba_00029.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05629/rgba_00062.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05629/rgba_00054.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05629/rgba_00016.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05629/rgba_00042.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05629/rgba_00026.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/05629/rgba_00001.png']","[21, 29, 62, 54, 16, 42, 26, 1]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_04473.mp4,great white shark is dropping in the cozy cafe scene,great white shark in the cozy cafe scene,64,great white shark,"[[-2.401498794555664, 4.04715633392334, 0.0]]",cozy cafe scene,dynamic,04473,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/04473/rgba_00058.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04473/rgba_00042.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04473/rgba_00026.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04473/rgba_00001.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04473/rgba_00006.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04473/rgba_00018.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04473/rgba_00038.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04473/rgba_00013.png']","[58, 42, 26, 1, 6, 18, 38, 13]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_06422.mp4,bottle of bronzer is dropping in the theater stage setting,bottle of bronzer in the theater stage setting,64,bottle of bronzer,"[[-0.11024348437786102, -2.0606441497802734, 0.0]]",theater stage setting,dynamic,06422,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/06422/rgba_00036.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06422/rgba_00047.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06422/rgba_00007.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06422/rgba_00018.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06422/rgba_00053.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06422/rgba_00012.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06422/rgba_00041.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06422/rgba_00043.png']","[36, 47, 7, 18, 53, 12, 41, 43]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_07678.mp4,a black hammer is dropping in the small recording studio,a black hammer in the small recording studio,64,a black hammer,"[[-4.386355876922607, -2.1460189819335938, 0.0]]",small recording studio,dynamic,07678,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/07678/rgba_00063.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/07678/rgba_00021.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/07678/rgba_00034.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/07678/rgba_00026.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/07678/rgba_00031.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/07678/rgba_00016.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/07678/rgba_00037.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/07678/rgba_00024.png']","[63, 21, 34, 26, 31, 16, 37, 24]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_02998.mp4,blue school backpack is dropping in the empty little house,blue school backpack in the empty little house,64,blue school backpack,"[[-2.0317718982696533, 5.102735996246338, 0.0]]",empty little house,both,02998,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/02998/rgba_00038.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02998/rgba_00017.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02998/rgba_00045.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02998/rgba_00053.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02998/rgba_00025.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02998/rgba_00044.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02998/rgba_00046.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02998/rgba_00041.png']","[38, 17, 45, 53, 25, 44, 46, 41]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_04517.mp4,bottle of bronzer is dropping in the roof of teufelsberg,bottle of bronzer in the roof of teufelsberg,64,bottle of bronzer,"[[1.4924156665802002, -2.7194390296936035, 0.0]]",roof of teufelsberg,dynamic,04517,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/04517/rgba_00064.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04517/rgba_00017.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04517/rgba_00023.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04517/rgba_00043.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04517/rgba_00031.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04517/rgba_00041.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04517/rgba_00049.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04517/rgba_00008.png']","[64, 17, 23, 43, 31, 41, 49, 8]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_02480.mp4,lightweight running shoe is dropping in the veld in mpumalanga,lightweight running shoe in the veld in mpumalanga,64,lightweight running shoe,"[[5.151976108551025, 3.3315987586975098, 0.0]]",veld in mpumalanga,both,02480,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/02480/rgba_00055.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02480/rgba_00002.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02480/rgba_00052.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02480/rgba_00023.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02480/rgba_00040.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02480/rgba_00013.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02480/rgba_00048.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/02480/rgba_00059.png']","[55, 2, 52, 23, 40, 13, 48, 59]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_19204.mp4,pack of coffee capsules is dropping in the crossroads in venice,pack of coffee capsules in the crossroads in venice,64,pack of coffee capsules,"[[1.2912417650222778, 1.7650861740112305, 0.0]]",crossroads in venice,both,19204,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/19204/rgba_00051.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19204/rgba_00056.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19204/rgba_00000.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19204/rgba_00012.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19204/rgba_00055.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19204/rgba_00003.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19204/rgba_00025.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19204/rgba_00027.png']","[51, 56, 0, 12, 55, 3, 25, 27]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_06546.mp4,decaf instant coffee jar is dropping in the klinge's castle,decaf instant coffee jar in the klinge's castle,64,decaf instant coffee jar,"[[-4.562474727630615, 3.090893268585205, 0.0]]",klinge's castle,both,06546,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/06546/rgba_00043.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06546/rgba_00002.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06546/rgba_00022.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06546/rgba_00000.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06546/rgba_00034.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06546/rgba_00008.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06546/rgba_00057.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06546/rgba_00046.png']","[43, 2, 22, 0, 34, 8, 57, 46]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_18860.mp4,yellow/blue bowl is dropping in the ulm minster cathedral,yellow/blue bowl in the ulm minster cathedral,64,yellow/blue bowl,"[[1.5472102165222168, -6.305709362030029, 0.0]]",ulm minster cathedral,dynamic,18860,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/18860/rgba_00021.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18860/rgba_00033.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18860/rgba_00010.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18860/rgba_00036.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18860/rgba_00022.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18860/rgba_00038.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18860/rgba_00026.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18860/rgba_00052.png']","[21, 33, 10, 36, 22, 38, 26, 52]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_06104.mp4,red handheld scissors is dropping in the peaceful riverside walk,red handheld scissors in the peaceful riverside walk,64,red handheld scissors,"[[-5.769744396209717, 6.780978679656982, 0.0]]",peaceful riverside walk,both,06104,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/06104/rgba_00058.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06104/rgba_00007.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06104/rgba_00023.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06104/rgba_00032.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06104/rgba_00004.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06104/rgba_00021.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06104/rgba_00031.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06104/rgba_00059.png']","[58, 7, 23, 32, 4, 21, 31, 59]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_00093.mp4,blue school backpack is dropping in the artist's creative workshop,blue school backpack in the artist's creative workshop,64,blue school backpack,"[[-1.513427972793579, 1.133724570274353, 0.0]]",artist's creative workshop,both,00093,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/00093/rgba_00058.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00093/rgba_00028.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00093/rgba_00031.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00093/rgba_00015.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00093/rgba_00019.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00093/rgba_00051.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00093/rgba_00057.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/00093/rgba_00013.png']","[58, 28, 31, 15, 19, 51, 57, 13]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_19646.mp4,red dish drying mat is dropping in the plaza of shadows,red dish drying mat in the plaza of shadows,64,red dish drying mat,"[[0.4415697455406189, -2.886120319366455, 0.0]]",plaza of shadows,both,19646,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/19646/rgba_00025.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19646/rgba_00049.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19646/rgba_00028.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19646/rgba_00017.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19646/rgba_00005.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19646/rgba_00010.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19646/rgba_00027.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19646/rgba_00052.png']","[25, 49, 28, 17, 5, 10, 27, 52]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_03298.mp4,blue bath sheet is dropping in the stone pillars,blue bath sheet in the stone pillars,64,blue bath sheet,"[[5.057535171508789, -4.207685947418213, 0.0]]",stone pillars,static,03298,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/03298/rgba_00008.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03298/rgba_00053.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03298/rgba_00023.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03298/rgba_00042.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03298/rgba_00021.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03298/rgba_00005.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03298/rgba_00046.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/03298/rgba_00061.png']","[8, 53, 23, 42, 21, 5, 46, 61]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_04155.mp4,red dish drying mat is dropping in the steaming boiler room,red dish drying mat in the steaming boiler room,64,red dish drying mat,"[[-2.9332356452941895, -1.0698585510253906, 0.0]]",steaming boiler room,both,04155,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/04155/rgba_00030.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04155/rgba_00026.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04155/rgba_00048.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04155/rgba_00054.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04155/rgba_00044.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04155/rgba_00024.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04155/rgba_00033.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04155/rgba_00049.png']","[30, 26, 48, 54, 44, 24, 33, 49]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_18904.mp4,yellow/blue bowl is dropping in the gray-themed room,yellow/blue bowl in the gray-themed room,64,yellow/blue bowl,"[[-1.611081838607788, 4.039958953857422, 0.0]]",gray-themed room,dynamic,18904,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/18904/rgba_00045.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18904/rgba_00000.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18904/rgba_00025.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18904/rgba_00035.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18904/rgba_00011.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18904/rgba_00040.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18904/rgba_00053.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18904/rgba_00064.png']","[45, 0, 25, 35, 11, 40, 53, 64]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_06060.mp4,can opener tool is dropping in the sunset over venice,can opener tool in the sunset over venice,64,can opener tool,"[[-4.053384780883789, -2.32844614982605, 0.0]]",sunset over venice,dynamic,06060,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/06060/rgba_00063.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06060/rgba_00001.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06060/rgba_00042.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06060/rgba_00000.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06060/rgba_00064.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06060/rgba_00032.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06060/rgba_00059.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/06060/rgba_00037.png']","[63, 1, 42, 0, 64, 32, 59, 37]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_04031.mp4,round cake pan is dropping in the cemetery in the snow,round cake pan in the cemetery in the snow,64,round cake pan,"[[-2.6002330780029297, 2.273672342300415, 0.0]]",cemetery in the snow,both,04031,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/04031/rgba_00046.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04031/rgba_00048.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04031/rgba_00000.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04031/rgba_00064.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04031/rgba_00056.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04031/rgba_00008.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04031/rgba_00026.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/04031/rgba_00027.png']","[46, 48, 0, 64, 56, 8, 26, 27]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_18578.mp4,bottle of bronzer is dropping in the bridges over the railway,bottle of bronzer in the bridges over the railway,64,bottle of bronzer,"[[-0.5999051928520203, -0.9269641041755676, 0.0]]",bridges over the railway,dynamic,18578,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/18578/rgba_00049.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18578/rgba_00010.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18578/rgba_00051.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18578/rgba_00046.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18578/rgba_00058.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18578/rgba_00029.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18578/rgba_00007.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/18578/rgba_00050.png']","[49, 10, 51, 46, 58, 29, 7, 50]",tbc
/fsx_ori/yban/dataset/multiple_64f/videos/video_19722.mp4,round cake pan is dropping in the abandoned game room,round cake pan in the abandoned game room,64,round cake pan,"[[-2.2555508613586426, -4.283335208892822, 0.0]]",abandoned game room,both,19722,"['/fsx_ori/yban/dataset/multiple_64f/rawdata/19722/rgba_00056.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19722/rgba_00042.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19722/rgba_00027.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19722/rgba_00064.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19722/rgba_00036.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19722/rgba_00015.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19722/rgba_00055.png', '/fsx_ori/yban/dataset/multiple_64f/rawdata/19722/rgba_00012.png']","[56, 42, 27, 64, 36, 15, 55, 12]",tbc
